"author_anon","object_id","object_name","commit_time","year","commit_type","commit_message","total_changes","pageid","page_title","revid","parentid","rev_size","source_namespace","author_id","author_name","author_type","minor","anon"
"W3","427","Daftar","2017-05-28T06:44:51Z",2017,"wiki_minor_edit","/* Contoh Penggunaan */",990,427,"Daftar",2280,NA,3617,0,3,"Rumanti","human",TRUE,FALSE
"W3","427","Daftar","2017-05-28T10:18:10Z",2017,"wiki_minor_edit","menata ulang gambar dan sebuah penjelasan pendek soal balok-balok daftar",128,427,"Daftar",2283,NA,3745,0,3,"Rumanti","human",TRUE,FALSE
"W7","427","Daftar","2017-05-28T13:56:50Z",2017,"wiki_minor_edit","",1232,427,"Daftar",2284,NA,4977,0,7,"Really A","human",TRUE,FALSE
"W3","427","Daftar","2017-05-29T07:47:42Z",2017,"wiki_minor_edit","/* Balok-Balok Daftar */ membenarkan tujuan tautan2",80,427,"Daftar",2288,NA,5057,0,3,"Rumanti","human",TRUE,FALSE
"W3","427","Daftar","2017-05-29T08:19:12Z",2017,"wiki_minor_edit","/* Daftar Cloud */",4,427,"Daftar",2298,NA,5061,0,3,"Rumanti","human",TRUE,FALSE
"W3","427","Daftar","2017-05-30T05:07:07Z",2017,"wiki_minor_edit","Melindungi ""[[Daftar]]"": Wiki Wednesday ([Sunting=Hanya untuk pengurus] (kedaluwarsa 30 Juni 2017 05.07 (UTC)) [Pindahkan=Hanya untuk pengurus] (kedaluwarsa 30 Juni 2017 05.07 (UTC)))",0,427,"Daftar",2299,NA,5061,0,3,"Rumanti","human",TRUE,FALSE
"W3","427","Daftar","2017-05-30T10:46:42Z",2017,"wiki_minor_edit","/* Balok-Balok Daftar */",200,427,"Daftar",2302,NA,5261,0,3,"Rumanti","human",TRUE,FALSE
"W3","427","Daftar","2017-05-30T10:53:46Z",2017,"wiki_minor_edit","/* Balok-Balok Daftar */",2,427,"Daftar",2305,NA,5263,0,3,"Rumanti","human",TRUE,FALSE
"W20","427","Daftar","2018-12-08T17:15:32Z",2018,"wiki_bot_edit","Adding interwikis.",30,427,"Daftar",3920,NA,5293,0,20,"InterwikiBot","bot",TRUE,FALSE
"W20","427","Daftar","2018-12-12T19:53:29Z",2018,"wiki_bot_edit","Adding interwikis.",19,427,"Daftar",3967,NA,5312,0,20,"InterwikiBot","bot",TRUE,FALSE
"W7","429","Scratch Welcoming Committee","2016-05-23T22:56:48Z",2016,"wiki_minor_edit","←Membuat halaman berisi '{{Rintisan}} '''''Welcoming Committee''''' (sering disingkat sebagai ''SWC'' atau ''WCS'') adalah program yang dibuat untuk membantu menyambut New Scratcher ke situs S...'",236,429,"Scratch Welcoming Committee",2006,NA,236,0,7,"Really A","human",TRUE,FALSE
"W7","429","Scratch Welcoming Committee","2016-05-24T12:34:11Z",2016,"wiki_minor_edit","interwiki",27,429,"Scratch Welcoming Committee",2026,NA,263,0,7,"Really A","human",TRUE,FALSE
"W3","429","Scratch Welcoming Committee","2017-01-16T20:06:57Z",2017,"wiki_minor_edit","",50,429,"Scratch Welcoming Committee",2117,NA,313,0,3,"Rumanti","human",TRUE,FALSE
"W3","429","Scratch Welcoming Committee","2017-01-16T20:10:30Z",2017,"wiki_minor_edit","Rumanti memindahkan halaman [[Welcoming Committee]] ke [[Komite Penyambutan]]: Bahasa Indonesia",0,429,"Scratch Welcoming Committee",2119,NA,313,0,3,"Rumanti","human",TRUE,FALSE
"W3","429","Scratch Welcoming Committee","2017-01-16T20:26:07Z",2017,"wiki_minor_edit","",382,429,"Scratch Welcoming Committee",2124,NA,695,0,3,"Rumanti","human",TRUE,FALSE
"W3","429","Scratch Welcoming Committee","2019-06-18T13:10:24Z",2019,"wiki_minor_edit","",90,429,"Scratch Welcoming Committee",4521,NA,785,0,3,"Rumanti","human",TRUE,FALSE
"W3","429","Scratch Welcoming Committee","2019-06-27T04:54:01Z",2019,"wiki_minor_edit","Rumanti memindahkan halaman [[Komite Penyambutan]] ke [[Scratch Welcoming Committee]]",0,429,"Scratch Welcoming Committee",4870,NA,785,0,3,"Rumanti","human",TRUE,FALSE
"W3","429","Scratch Welcoming Committee","2019-06-27T04:54:41Z",2019,"wiki_minor_edit","",-24,429,"Scratch Welcoming Committee",4872,NA,761,0,3,"Rumanti","human",TRUE,FALSE
"W3","429","Scratch Welcoming Committee","2019-06-27T06:12:18Z",2019,"wiki_minor_edit","",-262,429,"Scratch Welcoming Committee",4873,NA,499,0,3,"Rumanti","human",TRUE,FALSE
"W7","430","Scratch 1.4","2016-05-23T23:04:54Z",2016,"wiki_minor_edit","←Membuat halaman berisi '{{Rintisan}} '''Scratch 1.4''' (sering disebut sebagai '''era 1.4''') adalah rilis terakhir dalam seri 1.x dan dapat diunduh di [http://scratch.mit.edu/scratch_1.4/ si...'",287,430,"Scratch 1.4",2007,NA,287,0,7,"Really A","human",TRUE,FALSE
"W7","430","Scratch 1.4","2016-05-24T12:33:38Z",2016,"wiki_minor_edit","interwiki",38,430,"Scratch 1.4",2025,NA,325,0,7,"Really A","human",TRUE,FALSE
"W7","430","Scratch 1.4","2016-05-24T12:36:42Z",2016,"wiki_minor_edit","interwiki",43,430,"Scratch 1.4",2027,NA,368,0,7,"Really A","human",TRUE,FALSE
"W3","430","Scratch 1.4","2017-01-25T13:43:24Z",2017,"wiki_minor_edit","",62,430,"Scratch 1.4",2165,NA,430,0,3,"Rumanti","human",TRUE,FALSE
"W7","431","Panggung","2016-05-23T23:12:39Z",2016,"wiki_minor_edit","←Membuat halaman berisi '{{Rintisan}} '''Panggung''' (Bahasa Inggris: ''Stage'') adalah istilah untuk latar belakang sebuah [[Karya|karya]]. Panggung dapat memiliki [[Skrip|skrip]], [[Latar|la...'",418,431,"Panggung",2008,NA,418,0,7,"Really A","human",TRUE,FALSE
"W7","431","Panggung","2016-05-24T12:28:56Z",2016,"wiki_minor_edit","",13,431,"Panggung",2022,NA,431,0,7,"Really A","human",TRUE,FALSE
"W10","431","Panggung","2016-06-25T08:41:04Z",2016,"wiki_minor_edit","",5,431,"Panggung",2030,NA,436,0,10,"MorningDew","human",TRUE,FALSE
"W10","431","Panggung","2016-06-25T09:00:25Z",2016,"wiki_minor_edit","",438,431,"Panggung",2031,NA,874,0,10,"MorningDew","human",TRUE,FALSE
"W20","431","Panggung","2017-07-02T17:25:28Z",2017,"wiki_bot_edit","Adding interwikis.",13,431,"Panggung",2364,NA,887,0,20,"InterwikiBot","bot",TRUE,FALSE
"W20","431","Panggung","2018-12-09T20:25:13Z",2018,"wiki_bot_edit","Adding interwikis.",19,431,"Panggung",3949,NA,906,0,20,"InterwikiBot","bot",TRUE,FALSE
"W20","431","Panggung","2018-12-12T19:54:08Z",2018,"wiki_bot_edit","Adding interwikis.",17,431,"Panggung",3968,NA,923,0,20,"InterwikiBot","bot",TRUE,FALSE
"W7","433","Benda","2016-05-23T23:32:49Z",2016,"wiki_minor_edit","←Membuat halaman berisi '{{Rintisan}} [[Berkas:Daftar.PNG|thumb|Sebuah daftar yang berisi 3 barang.]] Sebuah '''Barang''' (Bahasa Inggris: ''item'') adalah bagian dari [[Daftar|daftar]] yang b...'",507,433,"Benda",2013,NA,507,0,7,"Really A","human",TRUE,FALSE
"W7","433","Benda","2016-05-24T12:29:24Z",2016,"wiki_minor_edit","",12,433,"Benda",2023,NA,519,0,7,"Really A","human",TRUE,FALSE
"W20","433","Benda","2018-12-10T17:32:29Z",2018,"wiki_bot_edit","Adding interwikis.",14,433,"Benda",3956,NA,533,0,20,"InterwikiBot","bot",TRUE,FALSE
"W3","433","Benda","2019-07-30T23:44:19Z",2019,"wiki_minor_edit","Rumanti memindahkan halaman [[Barang]] ke [[Benda]]",0,433,"Benda",4995,NA,533,0,3,"Rumanti","human",TRUE,FALSE
"W3","433","Benda","2019-07-30T23:44:47Z",2019,"wiki_minor_edit","",31,433,"Benda",4997,NA,564,0,3,"Rumanti","human",TRUE,FALSE
"W3","433","Benda","2019-07-30T23:45:06Z",2019,"wiki_minor_edit","",-2,433,"Benda",4998,NA,562,0,3,"Rumanti","human",TRUE,FALSE
"W7","434","Argumen","2016-05-23T23:37:31Z",2016,"wiki_minor_edit","←Membuat halaman berisi '{{Rintisan}} Sebuah '''argumen''' (Bahasa Inggris: ''Argument'') adalah bagian apapun dari [[Balok|balok]] yang menerima input, atau balok lain. Argumen bisa merupakan...'",264,434,"Argumen",2015,NA,264,0,7,"Really A","human",TRUE,FALSE
"W7","434","Argumen","2016-05-24T12:30:32Z",2016,"wiki_minor_edit","",16,434,"Argumen",2024,NA,280,0,7,"Really A","human",TRUE,FALSE
"W3","441","Remix","2016-09-15T04:26:33Z",2016,"wiki_minor_edit","←Membuat halaman berisi '{{Rintisan}}  Suatu '''remix''' adalah sebuah modifikasi dari karya lain. Remix dan semua karya-karya lainnya di [[Situs Scratch|situs]] selalu dilisensi di bawah [htt...'",2058,441,"Remix",2059,NA,2058,0,3,"Rumanti","human",TRUE,FALSE
"W3","441","Remix","2016-09-26T12:12:56Z",2016,"wiki_minor_edit","",110,441,"Remix",2080,NA,2168,0,3,"Rumanti","human",TRUE,FALSE
"W3","441","Remix","2017-01-25T13:51:27Z",2017,"wiki_minor_edit","",-11,441,"Remix",2166,NA,2157,0,3,"Rumanti","human",TRUE,FALSE
"W3","441","Remix","2017-01-26T04:15:39Z",2017,"wiki_minor_edit","/* Membuat Remix */",228,441,"Remix",2167,NA,2385,0,3,"Rumanti","human",TRUE,FALSE
"W3","441","Remix","2017-01-26T04:25:00Z",2017,"wiki_minor_edit","",162,441,"Remix",2168,NA,2547,0,3,"Rumanti","human",TRUE,FALSE
"W3","441","Remix","2018-08-16T09:20:19Z",2018,"wiki_minor_edit","menulis ulang paragraf pembuka",-102,441,"Remix",3544,NA,2445,0,3,"Rumanti","human",TRUE,FALSE
"W3","441","Remix","2018-08-16T09:58:09Z",2018,"wiki_minor_edit","revisi",325,441,"Remix",3547,NA,2770,0,3,"Rumanti","human",TRUE,FALSE
"W3","441","Remix","2018-09-11T15:54:05Z",2018,"wiki_minor_edit","/* Rantai Remix */",371,441,"Remix",3637,NA,3141,0,3,"Rumanti","human",TRUE,FALSE
"W3","441","Remix","2018-09-17T23:57:40Z",2018,"wiki_minor_edit","revisi paragraf pembuka",510,441,"Remix",3658,NA,3651,0,3,"Rumanti","human",TRUE,FALSE
"W3","441","Remix","2018-09-18T00:17:41Z",2018,"wiki_minor_edit","revisi",388,441,"Remix",3660,NA,4039,0,3,"Rumanti","human",TRUE,FALSE
"W3","441","Remix","2018-09-18T00:18:28Z",2018,"wiki_minor_edit","/* Lisensi */ pemecahan paragraf",1,441,"Remix",3661,NA,4040,0,3,"Rumanti","human",TRUE,FALSE
"W3","441","Remix","2018-09-18T00:21:33Z",2018,"wiki_minor_edit","/* Membuat Remix */ terjemahan",-3,441,"Remix",3662,NA,4037,0,3,"Rumanti","human",TRUE,FALSE
"W3","441","Remix","2018-09-18T00:23:12Z",2018,"wiki_minor_edit","/* Kontroversi */ dihapus",-44,441,"Remix",3663,NA,3993,0,3,"Rumanti","human",TRUE,FALSE
"W3","441","Remix","2018-09-18T00:23:34Z",2018,"wiki_minor_edit","hapus templat rintisan",-14,441,"Remix",3664,NA,3979,0,3,"Rumanti","human",TRUE,FALSE
"W3","442","Forum Perdiskusian Scratch","2016-09-24T03:35:11Z",2016,"wiki_minor_edit","Rumanti memindahkan halaman [[Forum Perdiskusian Scratch]] ke [[Forum Pembahasan Scratch]]: Terjemahannya sudah diganti. ""Pembahasan"" juga lebih lazim.",34,442,"Forum Perdiskusian Scratch",2067,NA,34,0,3,"Rumanti","human",TRUE,FALSE
"W17","447","Contribute to the Scratch Wiki","2017-01-05T19:31:23Z",2017,"wiki_minor_edit","←Mengalihkan ke [[Scratch-Indo-Wiki:Bergabung]]",41,447,"Contribute to the Scratch Wiki",2107,NA,41,0,17,"ErnieParke","human",TRUE,FALSE
"W3","449","Scratcher Baru","2017-01-16T20:08:13Z",2017,"wiki_minor_edit","←Mengalihkan ke [[Status Scratcher Baru]]",35,449,"Scratcher Baru",2118,NA,35,0,3,"Rumanti","human",TRUE,FALSE
"W3","450","Welcoming Committee","2017-01-16T20:10:31Z",2017,"wiki_minor_edit","Rumanti memindahkan halaman [[Welcoming Committee]] ke [[Komite Penyambutan]]: Bahasa Indonesia",28,450,"Welcoming Committee",2120,NA,28,0,3,"Rumanti","human",TRUE,FALSE
"W3","452","Perpustakaan","2017-01-21T04:05:12Z",2017,"wiki_minor_edit","←Membuat halaman berisi '{{Rintisan}}  '''Perpustakaan''' (Bahasa Inggris: ''Libraries'') adalah sebuah kumpulan bagian yang terdiri dari beberapa '''Pustaka''' di mana pengguna bisa mengambil...'",582,452,"Perpustakaan",2138,NA,582,0,3,"Rumanti","human",TRUE,FALSE
"W3","452","Perpustakaan","2017-02-19T01:02:04Z",2017,"wiki_minor_edit","",354,452,"Perpustakaan",2202,NA,936,0,3,"Rumanti","human",TRUE,FALSE
"W3","452","Perpustakaan","2017-02-19T01:22:25Z",2017,"wiki_minor_edit","menambahkan gambar",75,452,"Perpustakaan",2204,NA,1011,0,3,"Rumanti","human",TRUE,FALSE
"W3","452","Perpustakaan","2017-08-28T08:01:26Z",2017,"wiki_minor_edit","",594,452,"Perpustakaan",2550,NA,1605,0,3,"Rumanti","human",TRUE,FALSE
"W3","452","Perpustakaan","2018-05-25T15:00:16Z",2018,"wiki_minor_edit","",224,452,"Perpustakaan",3260,NA,1829,0,3,"Rumanti","human",TRUE,FALSE
"W3","452","Perpustakaan","2018-05-26T14:22:45Z",2018,"wiki_minor_edit","",237,452,"Perpustakaan",3265,NA,2066,0,3,"Rumanti","human",TRUE,FALSE
"W3","452","Perpustakaan","2018-05-31T00:26:54Z",2018,"wiki_minor_edit","Melindungi ""[[Perpustakaan]]"": Wiki Wednesday ([Sunting=Hanya untuk pengurus] (kedaluwarsa 1 Juli 2018 00.26 (UTC)) [Pindahkan=Hanya untuk pengurus] (kedaluwarsa 1 Juli 2018 00.26 (UTC)))",0,452,"Perpustakaan",3282,NA,2066,0,3,"Rumanti","human",TRUE,FALSE
"W3","453","Editor Gambar","2017-01-21T04:32:33Z",2017,"wiki_minor_edit","←Membuat halaman berisi '{{Rintisan}} '''Editor Gambar''' (Bahasa Inggris: ''Paint Editor'') adalah sebuah fitur dari Scratch yang bisa digunakan untuk membuat dan mengubah gambar, dalam bentu...'",513,453,"Editor Gambar",2139,NA,513,0,3,"Rumanti","human",TRUE,FALSE
"W3","453","Editor Gambar","2018-08-23T15:01:49Z",2018,"wiki_minor_edit","",563,453,"Editor Gambar",3570,NA,1076,0,3,"Rumanti","human",TRUE,FALSE
"W3","453","Editor Gambar","2018-08-24T13:21:10Z",2018,"wiki_minor_edit","",1057,453,"Editor Gambar",3576,NA,2133,0,3,"Rumanti","human",TRUE,FALSE
"W3","453","Editor Gambar","2018-09-03T15:29:13Z",2018,"wiki_minor_edit","",701,453,"Editor Gambar",3610,NA,2834,0,3,"Rumanti","human",TRUE,FALSE
"W20","453","Editor Gambar","2018-12-08T17:18:46Z",2018,"wiki_bot_edit","Adding interwikis.",57,453,"Editor Gambar",3922,NA,2891,0,20,"InterwikiBot","bot",TRUE,FALSE
"W3","454","Program Scratch","2017-01-21T04:48:25Z",2017,"wiki_minor_edit","←Mengalihkan ke [[Scratch]]",21,454,"Program Scratch",2145,NA,21,0,3,"Rumanti","human",TRUE,FALSE
"W3","455","Scratch Wiki talk:Community Portal","2017-01-21T04:59:12Z",2017,"wiki_minor_edit","pengalihan agar orang tidak bingung",60,455,"Scratch Wiki talk:Community Portal",2148,NA,60,0,3,"Rumanti","human",TRUE,FALSE
"W3","458","Kostum","2017-01-23T05:36:30Z",2017,"wiki_minor_edit","mencoba menulis dari nol tanpa merujuk ke artikel bhs. inggris",667,458,"Kostum",2158,NA,667,0,3,"Rumanti","human",TRUE,FALSE
"W20","458","Kostum","2018-12-09T19:51:28Z",2018,"wiki_bot_edit","Adding interwikis.",39,458,"Kostum",3934,NA,706,0,20,"InterwikiBot","bot",TRUE,FALSE
"W3","461","Permintaan (forum)","2017-02-05T03:16:25Z",2017,"wiki_minor_edit","←Membuat halaman berisi '{{Rintisan}}  '''Permintaan''' adalah nama sebuah [[Forum Pembahasan Scratch|forum]] di mana [[Scratcher]] bisa meminta bahan-bahan buatan orang lain seperti Suara|s...'",578,461,"Permintaan (forum)",2190,NA,578,0,3,"Rumanti","human",TRUE,FALSE
"W3","461","Permintaan (forum)","2017-03-04T00:06:48Z",2017,"wiki_minor_edit","",485,461,"Permintaan (forum)",2219,NA,1063,0,3,"Rumanti","human",TRUE,FALSE
"W3","461","Permintaan (forum)","2019-06-08T05:37:48Z",2019,"wiki_minor_edit","",-8,461,"Permintaan (forum)",4418,NA,1055,0,3,"Rumanti","human",TRUE,FALSE
"W3","461","Permintaan (forum)","2019-06-09T00:16:35Z",2019,"wiki_minor_edit","←Mengalihkan ke [[Requests (forum)]]",-1025,461,"Permintaan (forum)",4440,NA,30,0,3,"Rumanti","human",TRUE,FALSE
"W3","462","Pengumuman (forum)","2017-02-06T07:33:48Z",2017,"wiki_minor_edit","←Membuat halaman berisi '{{Rintisan}}  '''Pengumuman''' (Bahasa Inggris: ''Announcements'') adalah nama sebuah [[Forum Pembahasan Scratch|forum]] tempat [[Scratch Team|para pengurus Scratch]]...'",250,462,"Pengumuman (forum)",2191,NA,250,0,3,"Rumanti","human",TRUE,FALSE
"W3","462","Pengumuman (forum)","2019-06-08T05:23:13Z",2019,"wiki_minor_edit","",-8,462,"Pengumuman (forum)",4413,NA,242,0,3,"Rumanti","human",TRUE,FALSE
"W3","462","Pengumuman (forum)","2019-06-09T00:09:37Z",2019,"wiki_minor_edit","←Mengalihkan ke [[Announcements (forum)]]",-207,462,"Pengumuman (forum)",4428,NA,35,0,3,"Rumanti","human",TRUE,FALSE
"W3","463","Skrip","2017-02-08T13:16:51Z",2017,"wiki_minor_edit","←Membuat halaman berisi '{{Rintisan}}  Suatu '''skrip''' (Bahasa Inggris: ''Script'') adalah sebuah rangkaian perintah yang terdiri dari dua [[Balok|balok]] mengunci atau lebih. Urutan balok d...'",710,463,"Skrip",2195,NA,710,0,3,"Rumanti","human",TRUE,FALSE
"W3","463","Skrip","2017-02-09T00:50:18Z",2017,"wiki_minor_edit","menambahkan gambar contoh",101,463,"Skrip",2198,NA,811,0,3,"Rumanti","human",TRUE,FALSE
"W20","463","Skrip","2018-12-09T20:19:36Z",2018,"wiki_bot_edit","Adding interwikis.",54,463,"Skrip",3947,NA,865,0,20,"InterwikiBot","bot",TRUE,FALSE
"W3","465","Ide Karya (forum)","2017-02-14T05:57:42Z",2017,"wiki_minor_edit","←Membuat halaman berisi '{{Rintisan}}  '''Ide Karya''' adalah sebuah [[Forum Pembahasan Scratch|forum]] di mana para [[Scratcher]] bisa mencari dan membagikan inspirasi [[Karya|karya]]. Selain...'",330,465,"Ide Karya (forum)",2200,NA,330,0,3,"Rumanti","human",TRUE,FALSE
"W3","465","Ide Karya (forum)","2017-03-03T23:51:21Z",2017,"wiki_minor_edit","",552,465,"Ide Karya (forum)",2218,NA,882,0,3,"Rumanti","human",TRUE,FALSE
"W3","465","Ide Karya (forum)","2019-06-08T05:33:33Z",2019,"wiki_minor_edit","",31,465,"Ide Karya (forum)",4416,NA,913,0,3,"Rumanti","human",TRUE,FALSE
"W3","465","Ide Karya (forum)","2019-06-09T00:14:47Z",2019,"wiki_minor_edit","←Mengalihkan ke [[Project Ideas (forum)]]",-878,465,"Ide Karya (forum)",4436,NA,35,0,3,"Rumanti","human",TRUE,FALSE
"W3","470","Jendela Tips","2017-03-04T09:02:54Z",2017,"wiki_minor_edit","←Membuat halaman berisi '{{Rintisan}}  [[Berkas:jendela-tips-tertutup.png|kanan|thumb|Jendela Tips dalam keadaan tertutup. Klik tombol '''(?)''' untuk membukanya.]] Berkas:jendela-tips-terbu...'",530,470,"Jendela Tips",2223,NA,530,0,3,"Rumanti","human",TRUE,FALSE
"W3","470","Jendela Tips","2017-03-06T08:17:49Z",2017,"wiki_minor_edit","",1718,470,"Jendela Tips",2224,NA,2248,0,3,"Rumanti","human",TRUE,FALSE
"W3","470","Jendela Tips","2017-03-10T00:38:16Z",2017,"wiki_minor_edit","menambahkan gambar",168,470,"Jendela Tips",2228,NA,2416,0,3,"Rumanti","human",TRUE,FALSE
"W8","470","Jendela Tips","2017-03-15T09:22:02Z",2017,"wiki_minor_edit","",12,470,"Jendela Tips",2229,NA,2428,0,8,"LiFaytheGoblin","human",TRUE,FALSE
"W3","470","Jendela Tips","2017-03-20T00:43:19Z",2017,"wiki_minor_edit","",340,470,"Jendela Tips",2231,NA,2768,0,3,"Rumanti","human",TRUE,FALSE
"W3","470","Jendela Tips","2017-03-20T01:00:56Z",2017,"wiki_minor_edit","/* Balok */",323,470,"Jendela Tips",2233,NA,3091,0,3,"Rumanti","human",TRUE,FALSE
"W3","470","Jendela Tips","2017-03-22T09:04:09Z",2017,"wiki_minor_edit","",320,470,"Jendela Tips",2234,NA,3411,0,3,"Rumanti","human",TRUE,FALSE
"W3","470","Jendela Tips","2017-03-25T12:08:28Z",2017,"wiki_minor_edit","Melindungi ""[[Jendela Tips]]"": Wiki Wednesday ([Sunting=Hanya untuk pengurus] (kedaluwarsa 25 April 2017 11.08 (UTC)) [Pindahkan=Hanya untuk pengurus] (selamanya))",0,470,"Jendela Tips",2235,NA,3411,0,3,"Rumanti","human",TRUE,FALSE
"W3","473","Modifikasi Scratch","2017-04-16T05:14:59Z",2017,"wiki_minor_edit","artikel baru tentang modifikasi scratch",855,473,"Modifikasi Scratch",2245,NA,855,0,3,"Rumanti","human",TRUE,FALSE
"W3","473","Modifikasi Scratch","2017-04-17T01:27:15Z",2017,"wiki_minor_edit","perbaikan + lebih banyak isi + gambar",930,473,"Modifikasi Scratch",2247,NA,1785,0,3,"Rumanti","human",TRUE,FALSE
"W3","473","Modifikasi Scratch","2017-04-17T13:25:10Z",2017,"wiki_minor_edit","",1374,473,"Modifikasi Scratch",2250,NA,3159,0,3,"Rumanti","human",TRUE,FALSE
"W3","473","Modifikasi Scratch","2017-04-17T13:41:24Z",2017,"wiki_minor_edit","/* Menjelajahi modifikasi Scratch */",156,473,"Modifikasi Scratch",2251,NA,3315,0,3,"Rumanti","human",TRUE,FALSE
"W20","473","Modifikasi Scratch","2018-12-09T20:15:04Z",2018,"wiki_bot_edit","Adding interwikis.",20,473,"Modifikasi Scratch",3944,NA,3335,0,20,"InterwikiBot","bot",TRUE,FALSE
"W3","475","Modifikasi Scratch/Daftar Modifikasi Scratch","2017-04-17T12:44:53Z",2017,"wiki_minor_edit","←Membuat halaman berisi '==B== *[[Bingo (Scratch Modification)|Bingo]]  <!-- *Blox --> *Blockx<ref>http://blockxscratchmod.webs.com/</ref> *Blue<ref>http://blue.gwiddle.co.uk/</ref> *Bones<ref...'",6309,475,"Modifikasi Scratch/Daftar Modifikasi Scratch",2248,NA,6309,0,3,"Rumanti","human",TRUE,FALSE
"W7","482","Emoji Scratch","2017-04-24T00:25:27Z",2017,"wiki_minor_edit","←Membuat halaman berisi '{{Rintisan}} '''Emoji Scratch''' (Bahasa Inggris: Scratch Emojis) adalah sebuah fitur yang memungkinkan seseorang untuk membuat [[Komentar (fitur situs)|komentar]] ber...'",2512,482,"Emoji Scratch",2260,NA,2512,0,7,"Really A","human",TRUE,FALSE
"W3","482","Emoji Scratch","2019-06-08T12:38:10Z",2019,"wiki_minor_edit","",15,482,"Emoji Scratch",4421,NA,2527,0,3,"Rumanti","human",TRUE,FALSE
"W3","485","Untaian","2017-05-28T10:04:15Z",2017,"wiki_minor_edit","←Membuat halaman berisi '{{Rintisan}}  Dalam pemrograman komputer, '''untaian''' atau biasa disebut '''string''' adalah sebuah jenis struktur data yang berbentuk deretan simbol.   [[en:String]]'",168,485,"Untaian",2281,NA,168,0,3,"Rumanti","human",TRUE,FALSE
"W3","485","Untaian","2019-06-25T06:15:11Z",2019,"wiki_minor_edit","",20,485,"Untaian",4855,NA,188,0,3,"Rumanti","human",TRUE,FALSE
"W3","486","(nama daftar) (balok)","2017-05-29T07:46:21Z",2017,"wiki_minor_edit","←Membuat halaman berisi '{{Rintisan}}  {{Balok |nama = (nama daftar) <!--|gambar = ...--> |kategori = [[Balok Daftar|Daftar]] |jenis = [[Balok Pelapor|Pelapor]] |ditambahkan = [[1.3]] }}  Ba...'",457,486,"(nama daftar) (balok)",2287,NA,457,0,3,"Rumanti","human",TRUE,FALSE
"W3","486","(nama daftar) (balok)","2017-05-29T08:10:06Z",2017,"wiki_minor_edit","perbaikan kapitalisasi",0,486,"(nama daftar) (balok)",2295,NA,457,0,3,"Rumanti","human",TRUE,FALSE
"W20","486","(nama daftar) (balok)","2018-12-09T19:26:17Z",2018,"wiki_bot_edit","Adding interwikis.",33,486,"(nama daftar) (balok)",3928,NA,490,0,20,"InterwikiBot","bot",TRUE,FALSE
"W3","487","tambahkan () ke () (balok)","2017-05-29T07:56:51Z",2017,"wiki_minor_edit","←Membuat halaman berisi '{{Rintisan}}  {{Balok |nama = tambahkan () ke () <!--|gambar = ...--> |kategori = [[Balok Daftar|Daftar]] |jenis = [[Balok Tumpuk|Tumpuk]] |ditambahkan = [[1.3]] }}  [...'",443,487,"tambahkan () ke () (balok)",2289,NA,443,0,3,"Rumanti","human",TRUE,FALSE
"W3","487","tambahkan () ke () (balok)","2017-05-29T08:10:45Z",2017,"wiki_minor_edit","perbaikan kapitalisasi",0,487,"tambahkan () ke () (balok)",2296,NA,443,0,3,"Rumanti","human",TRUE,FALSE
"W3","488","hapus () dari () (balok)","2017-05-29T08:01:07Z",2017,"wiki_minor_edit","←Membuat halaman berisi '{{Rintisan}}  {{Balok |nama = hapus () dari () <!--|gambar = ...--> |kategori = [[Balok Daftar|Daftar]] |jenis = [[Balok Tumpuk|Tumpuk]] |ditambahkan = [[1.3]] }}  B...'",439,488,"hapus () dari () (balok)",2290,NA,439,0,3,"Rumanti","human",TRUE,FALSE
"W3","488","hapus () dari () (balok)","2017-05-29T08:11:09Z",2017,"wiki_minor_edit","perbaikan kapitalisasi",0,488,"hapus () dari () (balok)",2297,NA,439,0,3,"Rumanti","human",TRUE,FALSE
"W3","489","sisipkan () pada () dari () (balok)","2017-05-29T08:06:34Z",2017,"wiki_minor_edit","←Membuat halaman berisi '{{Rintisan}}  {{Balok |nama = sisipkan () pada () dari () <!--|gambar = ...--> |kategori = [[Balok Daftar|Daftar]] |jenis = [[Balok Tumpuk|Tumpuk]] |ditambahkan = 1....'",466,489,"sisipkan () pada () dari () (balok)",2293,NA,466,0,3,"Rumanti","human",TRUE,FALSE
"W3","490","gantikan benda () dari () dengan () (balok)","2017-05-29T08:09:03Z",2017,"wiki_minor_edit","←Membuat halaman berisi '{{Rintisan}}  {{Balok |nama = gantikan benda () dari () dengan () <!--|gambar = ...--> |kategori = [[Balok Daftar|Daftar]] |jenis = [[Balok Tumpuk|Tumpuk]] |ditambahka...'",484,490,"gantikan benda () dari () dengan () (balok)",2294,NA,484,0,3,"Rumanti","human",TRUE,FALSE
"W3","491","benda () dari () (balok)","2017-05-30T10:39:00Z",2017,"wiki_minor_edit","←Membuat halaman berisi '{{Rintisan}}  {{Balok |nama = benda () dari () <!--|gambar = ...--> |kategori = [[Balok Daftar|Daftar]] |jenis = [[Balok Pelapor|Pelapor]] |ditambahkan = [[1.3]] }}  [...'",398,491,"benda () dari () (balok)",2300,NA,398,0,3,"Rumanti","human",TRUE,FALSE
