academic_mobility_radius,Satisfaction_threshold,Base_Salary,Sch_Quality_Variation,total_teachers,teacher_turnover_rate,mean_school_vacancy_rate,satisfaction_inequality,mean_satisfaction_poor_schools,mean_satisfaction_good_schools,unemployment_rate,mean_satisfaction-all
25,0.4,5000,0.3,817,0.5011764705882353,0.9586666666666666,0.297226460117118,0.14883913764510748,0.8496029776674973,0.0036719706242350062,0.592170352170353
25,0.4,5000,0.3,852,0.46588235294117647,0.9726666666666667,0.2817715563839437,0.1236928104575162,0.8243072289156652,0.004694835680751174,0.5499567610062903
25,0.4,5000,0.3,836,0.48823529411764705,0.9413333333333335,0.28640816226472476,0.1363945578231291,0.8390055248618815,0.0035885167464114833,0.5619287715086061
25,0.4,5000,0.3,864,0.4717647058823529,0.9586666666666668,0.289026855286498,0.1566925064599483,0.8344674556213045,0.005787037037037037,0.5355141637563074
25,0.4,5000,0.3,869,0.46588235294117647,0.97,0.2811592107084827,0.1554506437768239,0.8527304964539038,0.004602991944764097,0.5325240847784196
25,0.4,5000,0.3,847,0.4776470588235294,0.9666666666666669,0.301179093706829,0.1460215053763442,0.8563009404388744,0.004722550177095631,0.5339580862000805
25,0.4,5000,0.3,884,0.4647058823529412,0.9533333333333334,0.267505543111216,0.12434285714285699,0.8551228070175457,0.003393665158371041,0.5529587589860024
25,0.4,5000,0.3,866,0.4611764705882353,0.9473333333333335,0.2670518725230033,0.13157894736842105,0.843003095975235,0.003464203233256351,0.5621475473155677
25,0.4,5000,0.3,865,0.48470588235294115,0.9553333333333334,0.2582979709987103,0.17188841201716742,0.8235606060606084,0.004624277456647399,0.5131049167634539
25,0.4,5000,0.5,864,0.48,0.8866666666666665,0.1597147240474412,0,0.8260039761431449,0,0.7071990740740759
25,0.4,5000,0.3,811,0.4964705882352941,0.9826666666666671,0.2727902421540115,0.1559403372243842,0.8325110132158607,0.004932182490752158,0.49156546881453994
25,0.4,5000,0.5,857,0.4647058823529412,0.8866666666666667,0.17068377543104826,0,0.846082949308757,0,0.6875807078957613
25,0.4,5000,0.5,876,0.4717647058823529,0.8866666666666667,0.16003730933236535,0,0.8163333333333371,0,0.6572031963470347
25,0.4,5000,0.5,839,0.46,0.8879999999999999,0.18556303191569032,0,0.8722222222222236,0,0.6623639253079074
25,0.4,5000,0.5,864,0.4611764705882353,0.8866666666666667,0.1634252276784355,0,0.8377083333333355,0,0.6861496913580268
25,0.4,5000,0.5,860,0.48823529411764705,0.8866666666666667,0.1647960601003187,0,0.8472923076923101,0,0.6563449612403117
25,0.4,5000,0.5,858,0.4811764705882353,0.8880000000000001,0.17244789088406914,0,0.8354676258992855,0,0.7205439005439033
25,0.4,5000,0.5,881,0.47058823529411764,0.8860000000000002,0.14922330242810156,0,0.8213043478260923,0,0.7036208853575463
25,0.4,5000,0.5,858,0.46941176470588236,0.8873333333333335,0.1780287940019394,0,0.8462888888888926,0,0.6843278943278971
25,0.4,5000,0.5,850,0.4682352941176471,0.8866666666666667,0.17527354436338496,0,0.8543094841930143,0,0.7522823529411768
25,0.4,5000,0.5,866,0.45529411764705885,0.8866666666666668,0.17177061376206643,0,0.8511891891891925,0,0.6634180138568145
25,0.4,5000,0.5,849,0.49058823529411766,0.8866666666666665,0.18347063610926112,0,0.8525363825363871,0,0.7090616411464487
25,0.4,5000,0.5,873,0.4752941176470588,0.8833333333333333,0.17710702260172886,0,0.855569105691059,0,0.7106567392134413
25,0.4,5000,0.5,814,0.49411764705882355,0.8933333333333333,0.14780626393962906,0,0.8169540229885102,0,0.7202497952497956
25,0.4,5000,0.5,858,0.48823529411764705,0.8873333333333333,0.17320949657359988,0,0.8402329749103978,0,0.7250815850815855
25,0.4,5000,0.5,879,0.48470588235294115,0.8873333333333335,0.14938814677671589,0,0.815367647058826,0,0.6199886234357241
25,0.4,5000,0.5,853,0.4447058823529412,0.8866666666666667,0.1617073415483231,0,0.8371452991453007,0,0.7419382571316908
25,0.4,5000,0.5,874,0.46,0.8866666666666668,0.16182447290426769,0,0.8421153846153876,0,0.738829138062546
25,0.4,5000,0.5,870,0.4764705882352941,0.8866666666666668,0.18232348550202557,0,0.8627419354838749,0,0.7168505747126451
25,0.4,5000,0.5,862,0.4764705882352941,0.8873333333333335,0.16174616575878029,0,0.8341516966067902,0,0.7047757153905657
25,0.4,5000,0.5,858,0.48823529411764705,0.8866666666666667,0.1660514749138066,0,0.842715355805246,0,0.7224864024864027
25,0.4,5000,0.5,869,0.47411764705882353,0.8866666666666668,0.19269107440483443,0,0.8612115384615416,0,0.716547756041427
25,0.4,5000,0.5,882,0.49411764705882355,0.8866666666666667,0.16558419011713818,0,0.8434607218683678,0,0.700593348450495
25,0.4,5000,0.5,850,0.4858823529411765,0.8866666666666665,0.17045066403674328,0,0.8326260504201723,0,0.6956666666666688
25,0.4,5000,0.5,824,0.4764705882352941,0.8913333333333333,0.17020244336633977,0,0.8421621621621661,0,0.6785558252427207
25,0.4,5000,0.5,852,0.45294117647058824,0.8866666666666667,0.1665376163019472,0,0.8275000000000023,0,0.6749295774647918
25,0.4,5000,0.5,827,0.49529411764705883,0.8900000000000002,0.17576569808570186,0,0.8441451990632369,0,0.6878153970173355
25,0.4,5000,0.5,864,0.46588235294117647,0.8873333333333335,0.163380517229789,0,0.834899328859063,0,0.7377816358024696
25,0.4,5000,0.5,826,0.4894117647058824,0.8933333333333335,0.16783214131003782,0,0.8389366053169773,0,0.7088539144471352
25,0.4,5000,0.5,833,0.4929411764705882,0.8933333333333333,0.16821054981621722,0,0.8416666666666698,0,0.6738895558223321
25,0.4,5000,0.5,879,0.46,0.8866666666666667,0.16223438441057775,0,0.8340484429065769,0,0.6265566932119871
25,0.4,5000,0.5,861,0.4811764705882353,0.8866666666666665,0.14610317962562525,0,0.8371729957805912,0,0.6155090979481255
25,0.4,5000,0.5,855,0.4894117647058824,0.8873333333333333,0.1607512646587588,0,0.8514563106796161,0,0.7619181286549694
25,0.4,5000,0.5,867,0.5129411764705882,0.8833333333333333,0.1746887942466368,0,0.856417112299468,0,0.6733986928104599
25,0.4,5000,0.5,848,0.48470588235294115,0.8866666666666667,0.1461359387254054,0,0.820563002680969,0,0.6683136792452838
25,0.4,5000,0.5,861,0.4823529411764706,0.8866666666666667,0.15662069769438747,0,0.8221153846153872,0,0.6812427409988393
25,0.4,5000,0.5,862,0.5047058823529412,0.8866666666666667,0.1625500728723012,0,0.8382806324110726,0,0.712706883217325
25,0.4,5000,0.5,814,0.5023529411764706,0.8933333333333333,0.16775223435316694,0,0.8408101265822827,0,0.6814250614250631
25,0.4,5000,0.5,863,0.508235294117647,0.8866666666666667,0.176881649940597,0,0.8458541666666678,0,0.7035419080726167
25,0.4,5000,0.5,845,0.48705882352941177,0.8873333333333335,0.15614649652730245,0,0.8237795275590578,0,0.6722642998027625
25,0.4,5000,0.5,896,0.4588235294117647,0.88,0.14917792451063813,0,0.8116753926701594,0,0.6614434523809524
25,0.4,5000,0.5,868,0.4647058823529412,0.8873333333333335,0.1749175692535516,0,0.8397885835095187,0,0.6954070660522308
25,0.4,5000,0.5,852,0.48823529411764705,0.8866666666666667,0.17363636812614985,0,0.8635507246376811,0,0.6344640062597815
25,0.4,5000,0.5,863,0.4929411764705882,0.8879999999999999,0.17941000446498956,0,0.8443376068376094,0,0.6962147547315579
25,0.4,5000,0.5,811,0.49058823529411766,0.8933333333333333,0.18674773884593848,0,0.8642452830188705,0,0.6933621043978636
25,0.4,5000,0.5,861,0.48,0.8866666666666667,0.17779179109298393,0,0.8557865168539349,0,0.6601200154858701
25,0.4,5000,0.5,871,0.48470588235294115,0.8873333333333335,0.16570652338493377,0,0.8234293948126823,0,0.6407539226942236
25,0.4,5000,0.5,845,0.46941176470588236,0.8893333333333332,0.1574383791059852,0,0.8330084033613485,0,0.7438382642998029
25,0.4,5000,0.5,861,0.47294117647058825,0.8866666666666667,0.17979178103304858,0,0.8443165467625944,0,0.6785520712349999
25,0.4,5000,0.5,835,0.4858823529411765,0.8933333333333333,0.1838364179988363,0,0.8612605042016823,0,0.6607305389221583
25,0.4,5000,0.7,849,0.4776470588235294,0.8866666666666667,0.1579750975886595,0,0.8353072625698353,0,0.6690773458971352
25,0.4,5000,0.7,849,0.4623529411764706,0.8886666666666669,0.1623925564168976,0,0.8286000000000024,0,0.6727483313702421
25,0.4,5000,0.7,839,0.4929411764705882,0.8880000000000003,0.16027982665340346,0,0.8156331877729293,0,0.6829082240762838
25,0.4,5000,0.7,864,0.4576470588235294,0.8873333333333333,0.18028726026483724,0,0.8545291479820655,0,0.6906558641975319
25,0.4,5000,0.7,856,0.4964705882352941,0.8873333333333335,0.1707941916189346,0,0.8352283105022861,0,0.6849805295950174
25,0.4,5000,0.7,847,0.4894117647058824,0.8886666666666667,0.15652730923141808,0,0.8305063291139264,0,0.6766155057064158
25,0.4,5000,0.7,856,0.4811764705882353,0.8879999999999999,0.17324303926308948,0,0.84378881987578,0,0.6983060747663571
25,0.4,5000,0.7,860,0.4717647058823529,0.8873333333333331,0.14387017187306156,0,0.8089638554216901,0,0.6747170542635665
25,0.4,5000,0.7,863,0.47058823529411764,0.8879999999999999,0.17428140773413717,0,0.8477218225419694,0,0.6799304750869073
25,0.4,5000,0.7,866,0.48,0.8866666666666667,0.16515752511818868,0,0.8406686046511654,0,0.6571593533487322
25,0.4,5000,0.7,806,0.5011764705882353,0.894,0.17725923118849457,0,0.850974264705884,0,0.7383374689826313
25,0.4,5000,0.7,854,0.47294117647058825,0.8866666666666668,0.1534314809756598,0,0.8246059544658542,0,0.7295081967213111
25,0.4,5000,0.7,822,0.5188235294117647,0.8933333333333333,0.168977323115377,0,0.8330851063829815,0,0.6676601784266047
25,0.4,5000,0.7,846,0.46588235294117647,0.8873333333333335,0.17508724067381243,0,0.8498817966903104,0,0.6855791962174961
25,0.4,5000,0.7,886,0.4423529411764706,0.8866666666666665,0.1756762795095245,0,0.8428298279158727,0,0.7112979683972923
25,0.4,5000,0.7,902,0.4376470588235294,0.8820000000000001,0.16721706072139786,0,0.8364705882352962,0,0.6767257945306759
25,0.4,5000,0.7,868,0.4447058823529412,0.8866666666666667,0.15352183667789135,0,0.8176160337552789,0,0.6956144393241173
25,0.4,5000,0.7,873,0.4717647058823529,0.8873333333333333,0.1733903829873873,0,0.8334246575342509,0,0.6781786941580784
25,0.4,5000,0.7,876,0.46705882352941175,0.8866666666666667,0.15947393453990275,0,0.820470914127427,0,0.6483066971080687
25,0.4,5000,0.7,822,0.5011764705882353,0.8933333333333333,0.17077950890744198,0,0.8370917225950795,0,0.6982684509326834
25,0.4,5000,0.7,881,0.45647058823529413,0.8826666666666667,0.1806771887182224,0,0.8592592592592627,0,0.7087211502080961
25,0.4,5000,0.7,833,0.4823529411764706,0.8913333333333333,0.163715970277734,0,0.8322129436325714,0,0.7068467386954788
25,0.4,5000,0.7,840,0.5235294117647059,0.8873333333333331,0.17338462521379072,0,0.8516504854368958,0,0.6859563492063508
25,0.4,5000,0.7,826,0.47294117647058825,0.8933333333333335,0.15675690455600746,0,0.8318807339449569,0,0.6971307506053288
25,0.4,5000,0.7,861,0.4576470588235294,0.8880000000000003,0.16724001948080486,0,0.8384285714285765,0,0.6779868370112295
25,0.4,5000,0.7,842,0.4623529411764706,0.8866666666666667,0.1611209450689343,0,0.8356161616161659,0,0.712367379255742
25,0.4,5000,0.7,864,0.47411764705882353,0.8866666666666668,0.16669651947140304,0,0.8274083129584382,0,0.6743287037037058
25,0.4,5000,0.7,886,0.46588235294117647,0.8866666666666667,0.1722958611244385,0,0.8436291913215025,0,0.7017419112114395
25,0.4,5000,0.7,872,0.4894117647058824,0.8866666666666667,0.17153027869360496,0,0.8469743589743637,0,0.7411429663608562
25,0.4,5000,0.7,833,0.5070588235294118,0.8886666666666667,0.16019057726043864,0,0.8410670731707355,0,0.6547418967587045
25,0.4,5000,0.7,824,0.4811764705882353,0.8940000000000001,0.1799925635150574,0,0.8456989247311875,0,0.7002912621359245
25,0.4,5000,0.7,850,0.46588235294117647,0.8866666666666667,0.16764762835072666,0,0.8411883408071784,0,0.7008274509803929
25,0.4,5000,0.7,832,0.47411764705882353,0.8913333333333334,0.18000963743801854,0,0.8492719486081397,0,0.7058213141025654
25,0.4,5000,0.7,883,0.44941176470588234,0.8873333333333333,0.1777823485781285,0,0.8504545454545474,0,0.6860626651566635
25,0.4,5000,0.7,854,0.46352941176470586,0.8866666666666667,0.18044873432803074,0,0.8528077753779707,0,0.7011046057767365
25,0.4,5000,0.7,872,0.46,0.8866666666666667,0.16212096011165358,0,0.8418089430894344,0,0.7141590214067277
25,0.4,5000,0.7,854,0.4717647058823529,0.8866666666666667,0.1747649949736187,0,0.8427872860635716,0,0.6785128805620622
25,0.4,5000,0.7,863,0.49058823529411766,0.8866666666666668,0.15316157527197174,0,0.8262785388127901,0,0.689976825028967
25,0.4,5000,0.7,852,0.48470588235294115,0.8866666666666667,0.181886197104361,0,0.862885462555069,0,0.7011619718309879
25,0.4,5000,0.7,871,0.4717647058823529,0.8866666666666667,0.15561939905845984,0,0.8309620991253673,0,0.6581209337925777
25,0.4,5000,0.7,867,0.48,0.8886666666666667,0.16572419567291585,0,0.8470078740157516,0,0.7166205305651672
25,0.4,5000,0.7,871,0.4823529411764706,0.8866666666666667,0.16854333539522007,0,0.8419496855345936,0,0.7082242632988923
25,0.4,5000,0.7,838,0.49176470588235294,0.8893333333333334,0.15792338399151915,0,0.8371679197995023,0,0.6831264916467793
25,0.4,5000,0.7,870,0.48705882352941177,0.8866666666666668,0.18063776231932352,0,0.8606882591093148,0,0.7134214559386989
25,0.4,5000,0.7,885,0.4835294117647059,0.8866666666666668,0.14911684873294467,0,0.8152454780361791,0,0.6644482109227879
25,0.4,5000,0.7,862,0.4717647058823529,0.8873333333333333,0.17259124830432387,0,0.8523922413793134,0,0.7021693735498854
25,0.4,5000,0.7,869,0.4811764705882353,0.8866666666666667,0.16689636516648576,0,0.8373878627968367,0,0.6605600306866152
25,0.4,5000,0.7,859,0.49058823529411766,0.8880000000000001,0.15461633552813317,0,0.8335981308411242,0,0.6943655413271256
25,0.4,5000,0.7,877,0.5105882352941177,0.8826666666666665,0.1903903727650023,0,0.8577825159914738,0,0.6953895857088563
25,0.4,5000,0.7,865,0.48705882352941177,0.8880000000000001,0.1709814339942002,0,0.8569512195121964,0,0.6562196531791937
25,0.5,1000,0.1,873,0.46705882352941175,0.9866666666666667,0.20206343448139583,0.26470852017937213,0.7496072186836521,0.004581901489117984,0.5475795934023762
25,0.5,1000,0.1,866,0.5047058823529412,0.9533333333333331,0.17691723872805548,0.3153333333333331,0.7497988505747128,0.0023094688221709007,0.5703858024691341
25,0.5,1000,0.1,861,0.46941176470588236,0.9706666666666668,0.16767977361847927,0.3429518072289152,0.7246666666666682,0.004645760743321719,0.5082458187475679
25,0.5,1000,0.1,871,0.4823529411764706,0.9533333333333334,0.1853609834286871,0.3063999999999998,0.7606798245614039,0.003444316877152698,0.555679723502302
25,0.5,1000,0.1,861,0.4894117647058824,0.9786666666666666,0.1934038753812052,0.3239215686274504,0.7406470588235308,0.003484320557491289,0.5368570318570298
25,0.5,1000,0.1,863,0.48,0.9560000000000002,0.21134415891104988,0.2619072164948453,0.7553703703703685,0.0034762456546929316,0.5856550387596876
25,0.5,1000,0.1,867,0.4964705882352941,0.9660000000000001,0.19140849334909665,0.3057079646017703,0.763050108932461,0.0034602076124567475,0.5561882716049373
25,0.5,1000,0.1,879,0.4764705882352941,0.9919999999999999,0.187320162851288,0.31928802588996763,0.7469949494949503,0.005688282138794084,0.5250305110602582
25,0.5,1000,0.1,880,0.5,0.9653333333333334,0.21951344827937594,0.32649068322981384,0.7954662698412696,0.004545454545454545,0.5527549467275478
25,0.5,1000,0.1,854,0.46941176470588236,0.9706666666666665,0.19162853281601355,0.31903914590747345,0.7447987616099082,0.00351288056206089,0.536913435174302
25,0.5,1000,0.1,865,0.4776470588235294,0.96,0.21091836317565033,0.30617283950617297,0.7759356725146204,0.004624277456647399,0.5604761904761888
25,0.5,1000,0.1,856,0.49058823529411766,0.9633333333333332,0.16247453412889412,0.32455555555555554,0.7380722891566278,0.002336448598130841,0.5479547228727548
25,0.5,1000,0.1,886,0.45529411764705885,0.9759999999999996,0.2015228469757706,0.3148942598187311,0.7481910569105703,0.0056433408577878106,0.532890654559212
25,0.5,1000,0.1,873,0.48823529411764705,0.956666666666667,0.18753606553415447,0.3416470588235297,0.7628406708595395,0.003436426116838488,0.5484636015325659
25,0.5,1000,0.1,861,0.45647058823529413,1.0133333333333334,0.19678579984467112,0.3223720930232565,0.7337562189054733,0.005807200929152149,0.48869548286603953
25,0.5,1000,0.1,878,0.4588235294117647,0.9766666666666667,0.21241468923642506,0.3052800000000002,0.7669200316706237,0.003416856492027335,0.5788799999999976
25,0.5,1000,0.1,863,0.4576470588235294,0.964,0.20113187730239782,0.31208904109589086,0.792090395480227,0.004634994206257242,0.5206596818005431
25,0.5,1000,0.1,876,0.4894117647058824,0.9593333333333334,0.18989853605213344,0.3082421874999998,0.7670024875621893,0.003424657534246575,0.5405651011836576
25,0.5,1000,0.1,788,0.508235294117647,0.9686666666666668,0.18371241378138772,0.31362318840579656,0.746061643835618,0.0025380710659898475,0.5526123833757411
25,0.5,1000,0.1,863,0.4988235294117647,0.9373333333333335,0.18487001169238745,0.28457943925233636,0.7678844815588017,0.002317497103128621,0.6281920247773901
25,0.5,1000,0.1,855,0.4752941176470588,0.974666666666667,0.18439749466800393,0.3268951612903229,0.7562820512820532,0.0035087719298245615,0.5449256651017199
25,0.5,1000,0.1,835,0.46941176470588236,0.9653333333333333,0.19338995114176524,0.3165929203539824,0.7589789789789801,0.0023952095808383233,0.5670028011204455
25,0.5,1000,0.1,868,0.47058823529411764,0.9660000000000001,0.1888309814645996,0.33460063897763637,0.7334463276836166,0.0034562211981566822,0.5309402697495144
25,0.5,1000,0.1,919,0.4611764705882353,0.9546666666666664,0.2144966973102782,0.338237410071943,0.7868122977346274,0.003264417845484222,0.5773144104803494
25,0.5,1000,0.1,855,0.46941176470588236,0.9526666666666667,0.19863461032296148,0.28015789473684244,0.7786851211072661,0.0035087719298245615,0.5674765258215947
25,0.5,1000,0.1,862,0.4752941176470588,0.964,0.18859673178867659,0.29375,0.7524593495934959,0.0034802784222737818,0.5641365929375212
25,0.5,1000,0.1,842,0.48705882352941177,0.9766666666666667,0.21669293036881232,0.2764944649446495,0.7826953125000005,0.0059382422802850355,0.5230147351652712
25,0.5,1000,0.1,884,0.4623529411764706,0.9500000000000002,0.19367109331797466,0.2981250000000001,0.7659636363636374,0.003393665158371041,0.5392432841468028
25,0.5,1000,0.1,886,0.48470588235294115,0.9433333333333335,0.17321273757023423,0.3200584795321639,0.7634042553191499,0.002257336343115124,0.5553582202111594
25,0.5,1000,0.1,843,0.46352941176470586,0.9913333333333336,0.20971306751018898,0.29549019607843147,0.7566426858513194,0.005931198102016607,0.521424025457437
25,0.5,1000,0.1,866,0.48470588235294115,0.9673333333333333,0.18236838933823865,0.3158590308370044,0.7695238095238103,0.003464203233256351,0.5367516415604463
25,0.5,1000,0.1,837,0.5047058823529412,0.9620000000000003,0.18941319103478252,0.3129032258064516,0.7542303771661568,0.0035842293906810036,0.5587170263788961
25,0.5,1000,0.1,870,0.46352941176470586,0.9653333333333333,0.2043863298387926,0.30624595469255655,0.7370994475138123,0.005747126436781609,0.5363776493256234
25,0.5,1000,0.1,869,0.45647058823529413,0.9726666666666666,0.19880432425993458,0.2899999999999999,0.767246376811595,0.0034522439585730723,0.5838529638183194
25,0.5,1000,0.1,911,0.46705882352941175,0.9720000000000001,0.2069099162991395,0.30925531914893617,0.7949462365591401,0.0043907793633369925,0.5484748254318278
25,0.5,1000,0.1,870,0.4811764705882353,0.9840000000000001,0.18083922366321442,0.33560509554140205,0.746741016109047,0.0034482758620689655,0.5150865051903105
25,0.5,1000,0.1,862,0.4764705882352941,0.9486666666666663,0.17366918725275732,0.3149999999999999,0.7425826972010189,0.0034802784222737818,0.5442685292976301
25,0.5,1000,0.1,878,0.48705882352941177,0.9733333333333334,0.21328480787668497,0.28911262798634824,0.7989393939393946,0.0056947608200455585,0.5295532646048094
25,0.5,1000,0.1,859,0.5,0.9560000000000001,0.20430588404914665,0.27329545454545445,0.7775424486148353,0.0034924330616996507,0.5906853582554511
25,0.5,1000,0.1,863,0.46588235294117647,0.9740000000000002,0.1828442923698094,0.2991056910569105,0.7715070921985819,0.0034762456546929316,0.5235077519379846
25,0.5,1000,0.1,821,0.49058823529411766,0.9673333333333333,0.1896774391823254,0.2920652173913043,0.7413725490196064,0.0036540803897685747,0.5910880195598995
25,0.5,1000,0.1,872,0.5058823529411764,0.938,0.19000887216270462,0.27098591549295775,0.7516198704103636,0.0022935779816513763,0.6020383141762418
25,0.5,1000,0.1,837,0.4788235294117647,0.9653333333333333,0.22206478101166846,0.2950000000000003,0.7831393298059952,0.0047789725209080045,0.5734493797518987
25,0.5,1000,0.1,796,0.4894117647058824,0.9786666666666668,0.1941410781357721,0.2863243243243243,0.7653962264150949,0.0037688442211055275,0.55535519125683
25,0.5,1000,0.1,888,0.4576470588235294,0.9733333333333337,0.1639170246983473,0.33497382198952896,0.7335511982570818,0.0022522522522522522,0.5473551542513152
25,0.5,1000,0.1,894,0.4764705882352941,0.9606666666666667,0.17982945912764667,0.2768722466960353,0.7379807692307699,0.0044742729306487695,0.5350674157303352
25,0.5,1000,0.1,865,0.4752941176470588,0.9493333333333334,0.2020561270209533,0.3010734463276837,0.7801340033500842,0.003468208092485549,0.5946751740139214
25,0.5,1000,0.1,865,0.49176470588235294,0.9646666666666666,0.2233097705635053,0.266108597285068,0.7921541318477249,0.004624277456647399,0.5695663956639551
25,0.5,1000,0.1,780,0.5129411764705882,0.9873333333333337,0.17799075562007804,0.32469798657718174,0.7213668061366819,0.005128205128205128,0.5189261168384854
25,0.5,1000,0.1,878,0.4858823529411765,0.9453333333333334,0.19408485880666138,0.3021951219512196,0.7968960863697704,0.003416856492027335,0.5436266666666666
25,0.5,1000,0.3,855,0.4811764705882353,0.9553333333333333,0.2544853202962343,0.14542071197410986,0.8170498084291207,0.004678362573099415,0.5216137877007458
25,0.5,1000,0.3,903,0.4576470588235294,0.9626666666666666,0.26684120903559844,0.17097222222222247,0.8117845117845146,0.005537098560354375,0.5010282108389024
25,0.5,1000,0.3,857,0.4811764705882353,0.9526666666666667,0.27649531321473275,0.13680341880341879,0.8306857142857174,0.003500583430571762,0.5663934426229532
25,0.5,1000,0.3,836,0.46,0.9720000000000001,0.28992065203057615,0.17534693877551027,0.8359217877095014,0.004784688995215311,0.5563501602564122
25,0.5,1000,0.3,869,0.4788235294117647,0.9553333333333334,0.30332167757642253,0.17266666666666658,0.8636885245901664,0.004602991944764097,0.5598959537572272
25,0.5,1000,0.3,860,0.4764705882352941,0.9526666666666666,0.26407400625121846,0.15788571428571407,0.8390342679127756,0.0034883720930232558,0.5662349280435641
25,0.5,1000,0.3,844,0.4823529411764706,0.9546666666666668,0.29626592894079545,0.10563279857397503,0.8525648414985608,0.0035545023696682463,0.5594688862465319
25,0.5,1000,0.3,845,0.49176470588235294,0.9560000000000001,0.27728140530642476,0.1710232558139535,0.8404464285714316,0.004733727810650888,0.5572929052715047
25,0.5,1000,0.3,824,0.47294117647058825,0.9806666666666662,0.29681956353104927,0.17599765258215985,0.8315662650602447,0.006067961165048544,0.5257753357753371
25,0.5,1000,0.3,866,0.46352941176470586,0.9660000000000001,0.28307183305716216,0.1311666666666663,0.8066366366366401,0.004618937644341801,0.5326024748646565
25,0.5,1000,0.3,868,0.4929411764705882,0.9673333333333332,0.29022053011595533,0.12725260416666648,0.8143934426229535,0.00576036866359447,0.519366550791813
25,0.5,1000,0.3,883,0.4929411764705882,0.9873333333333335,0.29695643819734224,0.15843028624192104,0.8398046875000015,0.007927519818799546,0.4656925418569257
25,0.5,1000,0.3,831,0.48823529411764705,0.9686666666666666,0.279886322884783,0.11638643067846588,0.8021111111111134,0.0048134777376654635,0.5220717452640071
25,0.5,1000,0.3,881,0.5058823529411764,0.9346666666666666,0.2566462637827458,0.17596273291925454,0.8386548223350277,0.00340522133938706,0.6091533788914206
25,0.5,1000,0.3,842,0.49058823529411766,0.9626666666666663,0.2796811622823202,0.11081699346405215,0.832000000000002,0.004750593824228029,0.5236475735879073
25,0.5,1000,0.3,880,0.44941176470588234,0.9440000000000002,0.26520236441803996,0.158826291079812,0.8535714285714309,0.004545454545454545,0.5286681887366821
25,0.5,1000,0.3,870,0.46,0.9633333333333334,0.28844860641974857,0.15451361867704283,0.8392833876221538,0.004597701149425287,0.5353618167821401
25,0.5,1000,0.3,878,0.4588235294117647,0.9566666666666664,0.26097298544463926,0.16700159489633157,0.842546816479403,0.003416856492027335,0.5324952380952394
25,0.5,1000,0.3,858,0.48,0.9566666666666669,0.25920878309196477,0.12524084778420036,0.8137288135593254,0.0034965034965034965,0.5515984405458104
25,0.5,1000,0.3,851,0.47058823529411764,0.9646666666666666,0.27146668472330765,0.13442834138486304,0.8213588850174244,0.004700352526439483,0.5323179850452593
25,0.5,1000,0.3,885,0.4776470588235294,0.954,0.28206006683265156,0.16077519379844976,0.8213782991202365,0.005649717514124294,0.5304053030303041
25,0.5,1000,0.3,861,0.4717647058823529,0.9653333333333334,0.2684428442881585,0.17138211382113833,0.852622222222223,0.004645760743321719,0.5104745235317019
25,0.5,1000,0.3,852,0.48705882352941177,0.9520000000000001,0.26581257939809566,0.17755064456721895,0.8362637362637392,0.0035211267605633804,0.5832979976442901
25,0.5,1000,0.3,877,0.46705882352941175,0.950666666666667,0.2634492841593859,0.13346756152125272,0.8439736842105299,0.0034207525655644243,0.5946033562166319
25,0.5,1000,0.3,905,0.46352941176470586,0.9506666666666667,0.2694316392511081,0.17143250688705264,0.8265615141955851,0.004419889502762431,0.5365593784683705
25,0.5,1000,0.3,864,0.49529411764705883,0.9600000000000002,0.2612941504682401,0.11755663430420699,0.8098387096774218,0.004629629629629629,0.5127868217054277
25,0.5,1000,0.3,859,0.5258823529411765,0.9653333333333334,0.27900876196381136,0.16977684797768483,0.8313414634146374,0.004656577415599534,0.5450955165692026
25,0.5,1000,0.3,863,0.4776470588235294,0.9380000000000002,0.25889636865457666,0.16239410681399613,0.8107323232323267,0.0034762456546929316,0.5743759689922509
25,0.5,1000,0.3,835,0.5047058823529412,0.9253333333333332,0.2495437070120163,0.18115839243498807,0.847685185185189,0.0023952095808383233,0.5808003201280549
25,0.5,1000,0.3,856,0.4964705882352941,0.9746666666666666,0.2820774387742824,0.13882882882882866,0.8470914127423849,0.0035046728971962616,0.5804298554122705
25,0.5,1000,0.3,859,0.4717647058823529,0.9653333333333336,0.30268855850637405,0.15164215686274526,0.8386956521739156,0.005820721769499418,0.5249492583918827
25,0.5,1000,0.3,915,0.45647058823529413,0.97,0.29175603057677796,0.15165404040404043,0.8371142857142899,0.00546448087431694,0.5373516483516517
25,0.5,1000,0.3,860,0.4776470588235294,0.9653333333333334,0.28346834709025387,0.13672699849170422,0.8530536912751709,0.004651162790697674,0.5329672897196276
25,0.5,1000,0.3,850,0.4811764705882353,0.938666666666667,0.30005606512059274,0.11243295019157079,0.851837209302328,0.0035294117647058825,0.6019952774498234
25,0.5,1000,0.3,862,0.45647058823529413,1.0000000000000007,0.3178431935765969,0.1323970037453182,0.8743604651162802,0.00580046403712297,0.5368378063010499
25,0.5,1000,0.3,856,0.4929411764705882,0.9593333333333336,0.28128507938128017,0.14843333333333328,0.8441107871720144,0.004672897196261682,0.5664397496087649
25,0.5,1000,0.3,884,0.48823529411764705,0.9726666666666667,0.29571374188623223,0.15519774011299445,0.8406752411575598,0.006787330316742082,0.5118261199696287
