Base_Salary,new-teachers-per-tick,total-teachers,teacher-turnover-rate,mean-school-vacancy-rate,satisfaction-inequality,mean-satisfaction-poor-schools,mean-satisfaction-good-schools,unemployment-rate,mean-satisfaction-all
1000,2.5,1163,0.5047058823529412,0.8873333333333335,0.3027674708817437,0.18895536562203258,0.86254205607477,0.0060189165950128975,0.5769204152249143
1000,2.5,1202,0.5164705882352941,0.8906666666666664,0.27818962536074276,0.1956484149855909,0.8610353535353549,0.004991680532445923,0.5485200668896315
1000,2.5,1195,0.4682352941176471,0.88,0.27641329788819713,0.18614483493077758,0.8663366336633689,0.00502092050209205,0.549980375665827
1000,2.5,1244,0.4623529411764706,0.9166666666666666,0.287203019639019,0.18864453665283523,0.8341207349081405,0.007234726688102894,0.4997300944669359
1000,2.5,1220,0.48705882352941177,0.9046666666666667,0.2727392275052235,0.18305632502308408,0.8215690866510571,0.005737704918032787,0.533382797471833
1000,2.5,1211,0.49058823529411766,0.8840000000000001,0.28196781618903266,0.17538386783284748,0.8293153526970973,0.00495458298926507,0.5599612724757939
1000,2.5,1225,0.49176470588235294,0.866,0.22653646859434778,0.19056089743589727,0.8162729658792682,0.0032653061224489797,0.585236145236143
1000,2.5,1178,0.4929411764705882,0.8726666666666665,0.2547362538768888,0.20845454545454542,0.8624549549549574,0.0025466893039049238,0.5965957446808513
1000,2.5,1249,0.4776470588235294,0.8813333333333336,0.27570262301935283,0.1789277389277391,0.8784953703703718,0.0040032025620496394,0.5740192926045014
1000,2.5,1261,0.47058823529411764,0.8733333333333333,0.2725312946912771,0.13206666666666653,0.8754451345755723,0.0023790642347343376,0.6089798622151558
1000,2.5,1213,0.4894117647058824,0.87,0.2662833507051194,0.17574149659863963,0.8262331081081138,0.0032976092333058533,0.6146898263027268
1000,2.5,1221,0.5035294117647059,0.9040000000000001,0.27186186408691476,0.19508210180623983,0.8511184210526331,0.005733005733005733,0.5170647995606809
1000,2.5,1238,0.4752941176470588,0.8620000000000001,0.24733266139092636,0.16063725490196087,0.8342158859470493,0.0032310177705977385,0.6030524041058878
1000,2.5,1219,0.5,0.9113333333333332,0.3016257434131433,0.17836583101207076,0.8543371212121225,0.005742411812961444,0.5714988998899884
1000,2.5,1265,0.49529411764705883,0.8933333333333333,0.27918984664303376,0.1547572016460908,0.8556591639871413,0.006324110671936759,0.5000636435958621
1000,2.5,1198,0.4988235294117647,0.902,0.31108774473293943,0.1795614035087721,0.8783507306889399,0.005843071786310518,0.5565351245452009
1000,2.5,1192,0.5023529411764706,0.8686666666666667,0.2542103565785305,0.17608823529411763,0.8448529411764729,0.0050335570469798654,0.49962338392355565
1000,2.5,1200,0.49058823529411766,0.9006666666666664,0.2820110859846096,0.17032640949554909,0.8466904761904792,0.005,0.5477135678391962
1000,2.5,1191,0.48705882352941177,0.8940000000000001,0.2614756629632569,0.1687009803921571,0.8160879120879151,0.0041981528127623844,0.5754834176503637
1000,2.5,1268,0.4988235294117647,0.8733333333333333,0.25564387657220805,0.19524344569288377,0.8472938689217794,0.003943217665615142,0.5795566112430727
1000,2.5,1240,0.4682352941176471,0.8393333333333336,0.2360586804519825,0.14197831978319786,0.8507017543859675,0.0016129032258064516,0.6345772751750121
1000,2.5,1215,0.47411764705882353,0.8906666666666668,0.3042172705848672,0.1589361702127659,0.8723320158102789,0.0049382716049382715,0.5724069478908193
1000,2.5,1229,0.5164705882352941,0.8986666666666667,0.3036147357295441,0.17825082508250836,0.8858620689655196,0.005695687550854353,0.5315439170758335
1000,2.5,1216,0.5058823529411764,0.9206666666666666,0.28033406323697824,0.17922275641025628,0.8203763440860238,0.006578947368421052,0.5104166666666672
1000,2.5,1230,0.5,0.9113333333333331,0.28607965222858256,0.2026758409785926,0.8619685039370089,0.0065040650406504065,0.5142635024549925
1000,2.5,1180,0.5023529411764706,0.8873333333333331,0.2736430597587892,0.17483830845771142,0.8519006479481669,0.00423728813559322,0.5832453900709218
1000,2.5,1223,0.48705882352941177,0.8633333333333335,0.2701739538562361,0.1288183421516753,0.861375968992251,0.0024529844644317253,0.6215683060109267
1000,2.5,1224,0.5047058823529412,0.8646666666666664,0.22366495099003603,0.18001700680272112,0.8245380434782636,0.0032679738562091504,0.5757103825136609
1000,2.5,1258,0.4894117647058824,0.854,0.2628017953446079,0.20035897435897443,0.843677130044847,0.0047694753577106515,0.5539217252396156
1000,2.5,1257,0.46941176470588236,0.8993333333333335,0.2954920981344752,0.15025900900900896,0.8738476562500028,0.003977724741447892,0.5802955271565509
1000,2.5,1170,0.5,0.8979999999999999,0.29119865592040234,0.16740535549399835,0.850683962264154,0.005982905982905983,0.5363198624247644
1000,2.5,1219,0.4988235294117647,0.8660000000000002,0.2688559466264387,0.18678160919540215,0.8479509632224198,0.003281378178835111,0.6086694101508917
1000,2.5,1173,0.5011764705882353,0.884,0.2549380002750141,0.21303357314148716,0.8421052631578985,0.004262574595055414,0.5643321917808221
1000,2.5,1198,0.49058823529411766,0.8886666666666667,0.25739166912768946,0.1679138321995467,0.830150150150153,0.004173622704507512,0.5327046661078534
1000,2.5,1200,0.5011764705882353,0.9126666666666665,0.28611581490567095,0.19998669328010554,0.8455376344086046,0.0075,0.4833277357962526
1000,2.5,1227,0.4811764705882353,0.8833333333333333,0.25035636600996225,0.1641247002398085,0.8152439024390266,0.004074979625101874,0.5371576650300065
1000,2.5,1161,0.49176470588235294,0.8953333333333334,0.27581055754785766,0.18243119266055038,0.8948775055679323,0.0034453057708871662,0.6052434456928829
1000,2.5,1247,0.48823529411764705,0.9006666666666668,0.2897293071769736,0.1740857392825898,0.849209302325583,0.0056134723336006415,0.542266129032257
1000,2.5,1194,0.47058823529411764,0.9373333333333332,0.29386125734488117,0.1657840991976656,0.8637931034482784,0.007537688442211055,0.476973277074545
1000,2.5,1180,0.4588235294117647,0.8933333333333333,0.2773222437635064,0.14717948717948737,0.8356623376623405,0.005084745762711864,0.5492106757524133
