school-transportation-cost,traffic-lights?,high-income-percentage,with-school-choice?,alpha,D-segregation,delta-Achievement
30,true,20,true,0.3,0.6053780057057467,1.2127371959852367
30,true,20,true,0.3,0.5798588865009529,1.0009687317386788
30,true,20,true,0.3,0.6269493761038346,1.1333554974347546
30,true,20,true,0.3,0.49212219900993653,0.780485167996237
30,true,20,true,0.3,0.5511464138757227,0.8043826464350472
30,true,20,true,0.3,0.5616498504192003,0.8586375871637859
30,true,20,true,0.3,0.6275998758268257,1.2096396641454934
30,true,20,true,0.3,0.5946414116885219,1.0245874757201916
30,true,20,true,0.3,0.46900947502343654,0.937159191036427
30,true,20,true,0.3,0.5882560020990947,1.0073249133904874
30,true,20,true,0.3,0.5977680360271997,1.1495378412487094
30,true,20,true,0.3,0.563065582779445,1.0077507906845034
30,true,20,true,0.3,0.5971422266357718,0.9136644140059795
30,true,20,true,0.3,0.5681897706809589,1.205987679224073
30,true,20,true,0.3,0.5424679883324269,1.1301555055809498
30,true,20,true,0.3,0.5893544212679437,1.0082431781408392
30,true,20,true,0.3,0.5116861976684789,1.0782695728681952
30,true,20,true,0.3,0.5768016951265114,1.0101631176631676
30,true,20,true,0.3,0.4782446601941749,0.9778625654139299
30,true,20,true,0.3,0.6659375024835289,1.2181407917450615
30,true,20,true,0.3,0.6357127162005212,1.2288537394178674
30,true,20,true,0.3,0.5768532821739418,1.1136997265732012
30,true,20,true,0.4,0.6538109585983707,1.29091241984825
30,true,20,true,0.4,0.5406672018902529,0.785204351781247
30,true,20,true,0.4,0.5350184022515697,0.8882430468908922
30,true,20,true,0.4,0.5779467446134112,1.035915083496299
30,true,20,true,0.4,0.5488572865262338,0.945461155459844
30,true,20,true,0.4,0.47027626134151423,0.7014098963320405
30,true,20,true,0.4,0.5648227857441522,1.1209782381363045
30,true,20,true,0.4,0.5403535316066702,0.9986834193980192
30,true,20,true,0.4,0.6078027926830322,0.954389973063094
30,true,20,true,0.4,0.558441309146751,0.9058814723922595
30,true,20,true,0.4,0.5873796895184935,0.9212907647689343
30,true,20,true,0.4,0.529182530795073,0.822682303835677
30,true,20,true,0.4,0.6097765042003926,1.2272663682664389
30,true,20,true,0.4,0.4793648021011061,0.8874522306813484
30,true,20,true,0.4,0.6242055665132588,1.1747893331984836
30,true,20,true,0.4,0.5591419209502353,0.9047313282071219
30,true,20,true,0.4,0.5717928016404277,1.0315824623505874
30,true,20,true,0.4,0.5676940267237764,1.0521488075959216
30,true,20,true,0.4,0.5329667306059558,1.1617316652649228
30,true,20,true,0.4,0.54951081556218,1.2062186885724548
30,true,20,true,0.4,0.6573473725574251,1.1655362215562555
30,true,20,true,0.4,0.5105,0.9832396107520749
30,true,20,true,0.4,0.6267775145726774,1.329735179650891
30,true,20,true,0.4,0.5351246640878253,1.041034062354231
30,true,20,true,0.4,0.5702509534682376,1.1058272882748286
30,true,20,true,0.4,0.5869526397020371,1.1399915922339963
30,true,20,true,0.4,0.5737861900266521,1.0414876646930509
30,true,20,true,0.4,0.5588186869726279,0.9569386783771163
30,true,20,true,0.4,0.6374279723140915,1.211994655663882
30,true,20,true,0.4,0.48928473661569777,0.7762759614058892
30,true,20,true,0.5,0.515364040997999,1.0562831409576257
30,true,20,true,0.5,0.5833861260690527,1.063851908463345
30,true,20,true,0.5,0.602515035538546,1.1483083200842765
30,true,20,true,0.5,0.6634861712244242,1.406904222490824
30,true,20,true,0.5,0.579216758827149,1.103558176874218
30,true,20,true,0.5,0.5475443133352578,1.1039566330833175
30,true,20,true,0.5,0.6221453005559614,1.1631985484507998
30,true,20,true,0.5,0.44966096698113206,0.8322568979953386
30,true,20,true,0.5,0.582157510418107,0.8000565114884921
30,true,20,true,0.5,0.6320312500000002,1.1429277729276883
30,true,20,true,0.5,0.5823397144010589,1.092346877562509
30,true,20,true,0.5,0.5740640991112304,1.0991973498719805
30,true,20,true,0.5,0.5978862410058411,0.9987693574226633
30,true,20,true,0.5,0.5099104494790342,0.9308072353317396
30,true,20,true,0.5,0.6129335055280813,1.0549894724178257
30,true,20,true,0.5,0.5534617017278936,0.7335279809005213
30,true,20,true,0.5,0.5436661506707948,1.0703035470405888
30,true,20,true,0.5,0.6263873533959421,0.9881968865565831
30,true,20,true,0.5,0.5361611459413547,1.0410056831796606
30,true,20,true,0.5,0.5653837466010895,1.0481026026860265
30,true,20,true,0.5,0.5941931752458065,1.0571906810042746
30,true,20,true,0.5,0.576083064804869,1.0451154105946268
30,true,20,true,0.5,0.575230489546812,0.9424335713379639
30,true,20,true,0.5,0.7001857712948947,1.515302481576092
30,true,20,true,0.5,0.5908393828262107,1.1009700067967367
30,true,20,true,0.5,0.6513429381936513,1.197629294431711
30,true,20,true,0.5,0.5764363106619319,1.0867907679559474
30,true,20,true,0.5,0.5974022835253054,1.1513785845922992
30,true,20,true,0.5,0.5598221272988131,1.0443104108897634
30,true,20,true,0.5,0.5582816626604499,1.0094431459858404
30,true,20,false,0.1,0.1983837281595239,-0.03600421806406473
30,true,20,false,0.1,0.18510405829437157,0.00668828679718203
30,true,20,false,0.1,0.16782111177856673,-0.05589062119164012
30,true,20,false,0.1,0.16978605000568353,0.030208005422105444
30,true,20,false,0.1,0.19563874494031502,0.11907674812653113
30,true,20,false,0.1,0.19529850126377982,0.03349910454035765
30,true,20,false,0.1,0.17723366931287723,0.04157112269741425
30,true,20,false,0.1,0.19895369686741904,-0.009229882479341533
30,true,20,false,0.1,0.2120130980890475,-0.07777100674354198
30,true,20,false,0.1,0.19949470172684458,0.09484802598946729
30,true,20,false,0.1,0.19960471331170113,-0.01621706562277847
30,true,20,false,0.1,0.1682071158815345,0.010464404736341137
30,true,20,false,0.1,0.18923444976076545,0.04487098097139608
30,true,20,false,0.1,0.19010279388508167,-0.02814812326452376
30,true,20,false,0.1,0.2302723323439203,0.034218384265092716
30,true,20,false,0.1,0.19359327676062105,0.004455596380658733
30,true,20,false,0.1,0.19627246761489864,0.043038531170281225
30,true,20,false,0.1,0.21864916598304623,-0.024599285642647573
30,true,20,false,0.1,0.20017128932183595,0.07186910840938587
30,true,20,false,0.1,0.21701933124346928,-0.010696375795911983
30,true,20,false,0.1,0.2008492680168387,-0.02398179829900826
30,true,20,false,0.1,0.191045820216859,0.05064780322286477
30,true,20,false,0.1,0.17691859003369034,-0.04848450867601972
30,true,20,false,0.1,0.21847292547343644,0.0888433388607508
30,true,20,false,0.1,0.19000218660792917,0.042923890938395104
30,true,20,false,0.1,0.21663758894362337,0.057794785553335615
30,true,20,false,0.1,0.18711841822099975,-0.044042297246166484
30,true,20,false,0.1,0.21570135031386892,0.03733183321001565
30,true,20,false,0.1,0.2275418275418275,0.02610042856051198
30,true,20,false,0.1,0.171938138128875,0.0010909029926571279
30,true,20,false,0.2,0.19769775055444075,-0.048436754456288256
30,true,20,false,0.2,0.18366580639155097,-0.002962905228793389
30,true,20,false,0.2,0.17951458752515087,0.07797925135418105
30,true,20,false,0.2,0.1838488512063642,-0.008320224146153521
30,true,20,false,0.2,0.1810424001224552,-0.0050452591770380195
30,true,20,false,0.2,0.21011620165829456,-0.004556429067797296
30,true,20,false,0.2,0.18732728218766256,0.04068055824486283
30,true,20,false,0.2,0.1800119420809075,0.07376660212031272
30,true,20,false,0.2,0.19637616849476144,0.008076815861488562
30,true,20,false,0.2,0.17986559032090066,0.0173511845755403
30,true,20,false,0.2,0.19094963238220597,0.011156151366396472
30,true,20,false,0.2,0.22478453113406258,-0.05013062334973206
30,true,20,false,0.2,0.18562719190930582,-0.03488004966991198
30,true,20,false,0.2,0.18828610680081836,0.022755867967080512
30,true,20,false,0.2,0.1995556895076612,-0.017456757721191707
30,true,20,false,0.2,0.21664598802948332,0.08534808287456563
30,true,20,false,0.2,0.22928883588298166,0.20696194256508615
30,true,20,false,0.2,0.1954208333333333,-0.010975120988542031
30,true,20,false,0.2,0.17611322185479658,0.00299919549705141
30,true,20,false,0.2,0.18184008852273364,-0.03411839044265541
30,true,20,false,0.2,0.19039056295902027,-0.06721512029398902
30,true,20,false,0.2,0.17794652232090397,-0.04883125455791504
30,true,20,false,0.2,0.21762822093960185,-0.03547038261407742
30,true,20,false,0.2,0.18781821473836682,0.012449859170039268
30,true,20,false,0.2,0.19112271221253652,0.006696821232421435
30,true,20,false,0.2,0.16848239668476475,-0.04776826658547595
30,true,20,false,0.2,0.21597674170489717,-0.049265720051140605
30,true,20,false,0.2,0.17918062236503302,0.09870241709789873
30,true,20,false,0.2,0.20521770347197288,0.03377737089900368
30,true,20,false,0.2,0.18760133524082018,0.021519255388376735
30,true,20,false,0.3,0.19481044018691226,0.007651187487347499
30,true,20,false,0.3,0.19832012951750672,0.011564318640891358
30,true,20,false,0.3,0.19778645833333333,0.034624460004407
30,true,20,false,0.3,0.21522201598132942,0.028546475858368225
30,true,20,false,0.3,0.19193454001340757,-0.052751309602552254
30,true,20,false,0.3,0.1765889689526018,0.0038375668793477757
30,true,20,false,0.3,0.19554635732177442,0.012101736336830093
30,true,20,false,0.3,0.20424892622353522,-0.01956563174901138
30,true,20,false,0.3,0.1974087071087062,-0.08109627948126352
30,true,20,false,0.3,0.20502929899442957,0.023270024648080145
30,true,20,false,0.3,0.21129807718053595,-0.023841171261294036
30,true,20,false,0.3,0.18871761187354996,-0.003565749990646516
30,true,20,false,0.3,0.19115811941854202,0.06664415433911319
30,true,20,false,0.3,0.20757631936719817,-0.015440723468610251
30,true,20,false,0.3,0.20184351280135282,-0.08335159192773833
30,true,20,false,0.3,0.18637677516652001,0.07544252956111297
30,true,20,false,0.3,0.18100447281704826,-0.040849018959277394
30,true,20,false,0.3,0.2154384268214056,0.052755513627810835
30,true,20,false,0.3,0.19466077518363076,0.1237142305152279
30,true,20,false,0.3,0.17478796318064266,-0.07975460910155885
30,true,20,false,0.3,0.17209711268232175,0.008544581616487967
30,true,20,false,0.3,0.18894872857114678,-0.04296000922841081
30,true,20,false,0.3,0.21663547704900565,-0.009994691888242535
30,true,20,false,0.3,0.1757850172450432,0.005120526658884295
30,true,20,false,0.3,0.18023412064229316,-0.024990164708022178
30,true,20,false,0.3,0.19789831762960677,-0.01903401003188332
30,true,20,false,0.3,0.21044594434576672,0.005339043212883254
30,true,20,false,0.3,0.1802061573902349,-0.0476526639168382
30,true,20,false,0.3,0.1984375197044025,-0.09285927791108062
30,true,20,false,0.3,0.18537225021303347,0.045570126220996876
30,true,20,false,0.4,0.19446737377771867,0.005030718023390612
30,true,20,false,0.4,0.1827073552425665,0.005467666171649732
30,true,20,false,0.4,0.18277593472608267,0.017001440181068972
30,true,20,false,0.4,0.17878586300139088,0.042029699511325624
30,true,20,false,0.4,0.19002247811422837,-0.03138222659182155
30,true,20,false,0.4,0.1859652775368102,0.023282701036207776
30,true,20,false,0.4,0.17972846191338854,-0.03066012882615965
30,true,20,false,0.4,0.19944512115408156,-0.0673576885231153
30,true,20,false,0.4,0.20088136264606857,-0.009696906654602877
30,true,20,false,0.4,0.18994594426788056,-0.007136333858332122
30,true,20,false,0.4,0.21395348837209296,0.04806822386513687
30,true,20,false,0.4,0.20494543544188928,0.01950592807258733
30,true,20,false,0.4,0.1924003373513802,0.03310315025784494
30,true,20,false,0.4,0.2077438693798587,0.10691395736741338
30,true,20,false,0.4,0.22528431264379092,-0.09134205029528264
30,true,20,false,0.4,0.20381374418304032,-0.009218134265287503
30,true,20,false,0.4,0.18681911283546151,-0.08107328876126907
30,true,20,false,0.4,0.17381453967549987,-0.015424718183517427
30,true,20,false,0.4,0.21929310914863198,-0.033791468045205164
30,true,20,false,0.4,0.19690542039719375,-0.04339622696539447
30,true,20,false,0.4,0.20730581205866377,-0.02535305109909647
30,true,20,false,0.4,0.191110607051205,0.001839156558873789
30,true,20,false,0.4,0.18471641127747218,-0.008744705237636374
30,true,20,false,0.4,0.1945437927197584,0.012257272536853492
30,true,20,false,0.4,0.19839827627871215,-0.026261768313276868
30,true,20,false,0.4,0.20529473135106935,-0.05195879929502478
30,true,20,false,0.4,0.1936868981050015,-0.057333691482214455
30,true,20,false,0.4,0.17460234724066823,-0.017051663803552053
30,true,20,false,0.4,0.18815208868552583,-0.0043952985548019186
30,true,20,false,0.4,0.2018190400116187,-0.011090049115532352
30,true,20,false,0.5,0.19149337305103592,0.018922983097340307
30,true,20,false,0.5,0.22005692149577036,0.06238346657632565
30,true,20,false,0.5,0.21203981236875977,-0.021406425138761342
30,true,20,false,0.5,0.19220228194460662,-0.035797991165741117
30,true,20,false,0.5,0.20983064849235855,-0.024204839811628354
30,true,20,false,0.5,0.20623360551500036,0.08584697480366632
30,true,20,false,0.5,0.2185819942376807,-0.014226814679469513
30,true,20,false,0.5,0.189193448244345,0.06785988805965903
30,true,20,false,0.5,0.20340985786584473,0.1304344796443253
30,true,20,false,0.5,0.21037859883549337,0.0322642759129641
30,true,20,false,0.5,0.16532361652055025,-0.013511595422380118
30,true,20,false,0.5,0.19871561103652793,0.013471227495053029
30,true,20,false,0.5,0.18937568844828204,0.0060298790535116
30,true,20,false,0.5,0.22056316206940002,0.00532579846589698
30,true,20,false,0.5,0.17970763111151883,0.07357941796188872
30,true,20,false,0.5,0.22979139014800537,0.004440503365011672
30,true,20,false,0.5,0.19038872874931803,-0.08872935386757153
30,true,20,false,0.5,0.19038012575956012,0.034506121256629996
30,true,20,false,0.5,0.2067685229847473,-0.13701500162551827
30,true,20,false,0.5,0.18879994597885041,-0.075271414283554
30,true,20,false,0.5,0.19688379697477357,-0.002849514429831501
30,true,20,false,0.5,0.21962194582072445,0.050403286424979044
30,true,20,false,0.5,0.17826664328130087,-0.004464333044458257
30,true,20,false,0.5,0.18381101475935338,-0.12757489005371614
30,true,20,false,0.5,0.22034050621660858,0.0601850380124338
30,true,20,false,0.5,0.21714889896504758,-0.04360318809403285
30,true,20,false,0.5,0.22547012745981065,-0.037539772075375843
30,true,20,false,0.5,0.2113803458631045,-0.13122719278665063
30,true,20,false,0.5,0.1777493656483575,0.05848333890636148
30,true,20,false,0.5,0.22822101813698453,-0.02709314373944416
30,true,25,true,0.1,0.30762219592158796,0.47634719871112274
30,true,25,true,0.1,0.4519104107157715,0.8484757663132285
30,true,25,true,0.1,0.3089629573802615,0.31978617879509397
30,true,25,true,0.1,0.36089660068112184,0.5925295011323373
30,true,25,true,0.1,0.35354905221037686,0.573340388694425
30,true,25,true,0.1,0.44440179498590704,0.6569505821850967
30,true,25,true,0.1,0.3600201409869084,0.526230389588493
30,true,25,true,0.1,0.3865870841334521,0.5411561491417114
30,true,25,true,0.1,0.4006248347706794,0.7636863081211205
30,true,25,true,0.1,0.3247118698836708,0.5573952082432179
30,true,25,true,0.1,0.3729350177110435,0.5999751512967713
30,true,25,true,0.1,0.3045313339712416,0.43519914486180866
30,true,25,true,0.1,0.3951335992912449,0.6589900384199723
30,true,25,true,0.1,0.3513799659853089,0.4108728008212781
30,true,25,true,0.1,0.35355292597199334,0.6973623727305558
30,true,25,true,0.1,0.3076415499552244,0.4116688725592166
30,true,25,true,0.1,0.3940522222352443,0.5337396372102567
30,true,25,true,0.1,0.3804352236541498,0.6516466658382933
30,true,25,true,0.1,0.3859096250400597,0.688789456739717
30,true,25,true,0.1,0.38435188022589,0.560949673941094
30,true,25,true,0.1,0.33540828816226614,0.456898746724427
30,true,25,true,0.1,0.3431877815992224,0.7204683548785997
30,true,25,true,0.1,0.36122307033813683,0.4976523197576066
30,true,25,true,0.1,0.4232419127988749,0.715293859296132
30,true,25,true,0.1,0.36355175045082966,0.5335555561204828
30,true,25,true,0.1,0.4054204083990516,0.7155793968333786
30,true,25,true,0.1,0.3305211713778672,0.4710011695239569
30,true,25,true,0.1,0.4043577578632931,0.5034507727695674
30,true,25,true,0.1,0.38997453872067234,0.5422161224131443
30,true,25,true,0.1,0.4147779304029304,0.6782008022829942
30,true,25,true,0.2,0.5341640393528163,1.1170281869273904
30,true,25,true,0.2,0.4392494297263978,0.7711133467296873
30,true,25,true,0.2,0.4476063718517278,0.7093880382958959
30,true,25,true,0.2,0.5274151411486108,0.8358024019693753
30,true,25,true,0.2,0.3909366096866097,0.609676090063183
30,true,25,true,0.2,0.5136756677207579,0.9040769748384951
30,true,25,true,0.2,0.5420716404907853,0.9657405615157959
30,true,25,true,0.2,0.4725836228103216,0.8567532019484299
30,true,25,true,0.2,0.4610363703841158,0.6794536166553486
30,true,25,true,0.2,0.466029736123333,0.8099271763527636
30,true,25,true,0.2,0.49041191337227324,0.9671547689543472
30,true,25,true,0.2,0.4604838119105929,0.8010643089208358
30,true,25,true,0.2,0.43357573695471563,0.7990648102339968
30,true,25,true,0.2,0.42656663021389224,0.6922411726333717
30,true,25,true,0.2,0.5443247922858189,1.0255345928379072
30,true,25,true,0.2,0.6166234581744787,1.3652757236842845
30,true,25,true,0.2,0.48617638152065407,0.8344732991590824
30,true,25,true,0.2,0.5356700860328253,0.9929771287626528
30,true,25,true,0.2,0.560674260766885,0.9308397813572498
30,true,25,true,0.2,0.516406238641485,0.8766948700443491
30,true,25,true,0.2,0.4643394082650514,0.7995200912987208
30,true,25,true,0.2,0.4892168915227168,0.8617485293452631
30,true,25,true,0.2,0.4683882962653094,0.7283026864473587
30,true,25,true,0.2,0.4089409562951818,0.7964979094766296
30,true,25,true,0.2,0.4780060293252942,1.0120210471306352
30,true,25,true,0.2,0.4342018596812953,0.683978952428955
30,true,25,true,0.2,0.4397564375269606,0.7092202889738504
30,true,25,true,0.2,0.4346988495375591,0.8298143430444851
30,true,25,true,0.2,0.462089827652855,0.7141632142070939
30,true,25,true,0.2,0.4948604992657857,1.0239084566200587
30,true,25,true,0.3,0.5455625152525829,0.932223531122994
30,true,25,true,0.3,0.5450347297590622,0.9442847187569088
30,true,25,true,0.3,0.5588130807920274,1.2128973615276966
30,true,25,true,0.3,0.5423098317341118,0.9410366270545358
30,true,25,true,0.3,0.4716233246935002,0.7244017080917597
30,true,25,true,0.3,0.5646108787709926,1.1126400509923053
30,true,25,true,0.3,0.5275621588841716,0.9257583319178782
30,true,25,true,0.3,0.5197046757333932,0.8554269183579555
30,true,25,true,0.3,0.5954819018551195,1.0466704939912388
30,true,25,true,0.3,0.4543052137038182,0.8230672254346674
30,true,25,true,0.3,0.5188661213705484,0.9582990319455176
30,true,25,true,0.3,0.5117563330446285,0.9606666846863252
30,true,25,true,0.3,0.47525590496831793,0.6973816533323882
30,true,25,true,0.3,0.5269545678288676,0.9022437698210224
30,true,25,true,0.3,0.5290994626820688,0.8421968466503333
30,true,25,true,0.3,0.515356388860963,0.8425589259910584
30,true,25,true,0.3,0.5121879227647278,0.9488512579239696
30,true,25,true,0.3,0.5040846570892136,0.9638845374491574
30,true,25,true,0.3,0.5882045484032398,1.11997423502324
30,true,25,true,0.3,0.5547212381129962,0.9638100424960694
30,true,25,true,0.3,0.5216505320514967,0.9970374819753562
30,true,25,true,0.3,0.5142919281675261,0.901653053977653
30,true,25,true,0.3,0.4798214737973775,0.9117935052405572
30,true,25,true,0.3,0.6302183116300651,1.051833187741348
30,true,25,true,0.3,0.5212803010384048,1.0217280476842534
30,true,25,true,0.3,0.5941124586960251,1.116879080256135
30,true,25,true,0.3,0.577817993125593,1.2701288987712758
30,true,25,true,0.3,0.47424101302351124,0.7678587182563863
30,true,25,true,0.3,0.5367872476379196,0.8921162258802839
30,true,25,true,0.3,0.5849519350111019,0.9993401609787753
30,true,25,true,0.4,0.6596215283949781,1.306783912767429
30,true,25,true,0.4,0.5133857422330486,0.9253037980206136
30,true,25,true,0.4,0.5930860805860799,1.043479111052144
30,true,25,true,0.4,0.5788430299215115,1.1060442647199213
30,true,25,true,0.4,0.5591545987984952,0.812702728947194
30,true,25,true,0.4,0.614224382852453,1.0859517156762228
30,true,25,true,0.4,0.5621463610145419,0.888265449693324
30,true,25,true,0.4,0.5018181818181818,0.9585639940488742
30,true,25,true,0.4,0.6312816460327212,1.2301571210916684
30,true,25,true,0.4,0.4978921343258329,0.8434345594032449
30,true,25,true,0.4,0.5718787069988139,1.0414417999810777
30,true,25,true,0.4,0.5613947071365861,0.9263177711809982
30,true,25,true,0.4,0.6047905349040674,1.1426002749315147
30,true,25,true,0.4,0.5078759676679595,0.8915504647027301
30,true,25,true,0.4,0.5281195447611363,0.7966956891953334
30,true,25,true,0.4,0.5920168014114343,1.0274487523951619
30,true,25,true,0.4,0.52544121439888,0.9661220266346051
30,true,25,true,0.4,0.5228186280960683,0.8289341376078427
30,true,25,true,0.4,0.5638005640170609,1.0783421264527862
30,true,25,true,0.4,0.5684806984507403,0.9748652517518694
30,true,25,true,0.4,0.5759693825094572,1.0885038912087959
30,true,25,true,0.4,0.5905825485457123,1.0699319336400466
30,true,25,true,0.4,0.5321980746791132,0.854671179321886
30,true,25,true,0.4,0.5530210763737652,1.076922009622301
30,true,25,true,0.4,0.5883982113764774,0.9100041211814283
30,true,25,true,0.4,0.5115352182413948,0.8769371677902811
30,true,25,true,0.4,0.6268776616337591,1.1488679391745489
30,true,25,true,0.4,0.6220285548126071,0.9769239068465287
30,true,25,true,0.4,0.6203198601121398,1.1388558788713432
30,true,25,true,0.5,0.5877788452587742,1.037178366811455
30,true,25,true,0.4,0.5736786932232852,1.1026324719070635
30,true,25,true,0.5,0.6350770404464606,1.2100565585472438
30,true,25,true,0.5,0.6003449871681603,1.0755158765922612
30,true,25,true,0.5,0.5219088826584034,1.053949439142201
30,true,25,true,0.5,0.550482577719274,0.9404620837940314
30,true,25,true,0.5,0.5848194027356887,1.128293153900108
30,true,25,true,0.5,0.5916898187232346,1.019934958813808
30,true,25,true,0.5,0.5350399369079387,0.8955255623430638
30,true,25,true,0.5,0.6005049075553528,1.1342088986252028
30,true,25,true,0.5,0.6416741832848444,1.2770461404849387
30,true,25,true,0.5,0.5597265897973449,0.9781249318208145
30,true,25,true,0.5,0.5633974151630642,0.9904975031006229
30,true,25,true,0.5,0.6544220037298042,1.184655504528326
30,true,25,true,0.5,0.5692838666342731,1.2562248093917407
30,true,25,true,0.5,0.48573916296231734,0.8486330922492265
30,true,25,true,0.5,0.5576600609756096,0.9638325925762379
30,true,25,true,0.5,0.5847783289882417,0.945091073631569
30,true,25,true,0.5,0.5577106725581157,1.1285357973243029
30,true,25,true,0.5,0.5380283046115335,0.8967609835268622
30,true,25,true,0.5,0.5684072636145312,0.8808547727300473
30,true,25,true,0.5,0.5945455141263916,1.1168929094694295
30,true,25,true,0.5,0.6159485289023557,1.001302543761879
30,true,25,true,0.5,0.5216664795058955,0.9654981783197103
30,true,25,true,0.5,0.5488199237865505,0.9215339859555627
30,true,25,true,0.5,0.6573898612531598,1.1701632533275008
30,true,25,true,0.5,0.573067998385795,0.9999007163662723
30,true,25,true,0.5,0.5350481972626085,0.8766568061127034
30,true,25,true,0.5,0.584616295001525,1.0307867498817256
30,true,25,true,0.5,0.5088791778551759,0.8549309992184488
30,true,25,true,0.5,0.5664857423173086,1.1074112474809992
30,true,25,false,0.1,0.1855000973583436,0.0020184065600687973
30,true,25,false,0.1,0.2094996942528142,0.04180081863337293
30,true,25,false,0.1,0.19127853474634135,-0.02794608521404207
30,true,25,false,0.1,0.17554756456358298,0.01776915108156718
30,true,25,false,0.1,0.17633421939577493,-0.06542635914329686
30,true,25,false,0.1,0.19283747687839434,-0.07757487298314558
30,true,25,false,0.1,0.18743642435139996,-0.05563098187675308
30,true,25,false,0.1,0.17856329368647295,-0.033239308125934564
30,true,25,false,0.1,0.18060588711517042,0.029094524944256683
30,true,25,false,0.1,0.1804228233173622,-0.048863882938920966
30,true,25,false,0.1,0.15915268551329043,0.04648790629573796
30,true,25,false,0.1,0.18591798271267962,0.07665184909886857
30,true,25,false,0.1,0.1916580154169358,0.0409043158477278
30,true,25,false,0.1,0.19190740259717612,0.04127355393116172
30,true,25,false,0.1,0.18717306593590807,0.06469048657520204
30,true,25,false,0.1,0.19957887917071593,0.0030196291407644793
30,true,25,false,0.1,0.18817166289592768,0.0045473881215585266
30,true,25,false,0.1,0.15018010824239195,-0.045655802919730704
30,true,25,false,0.1,0.1715181382042943,-0.03641368019511404
30,true,25,false,0.1,0.217251715447036,-0.004967216240221006
30,true,25,false,0.1,0.16603396240136728,-0.06286063937228814
30,true,25,false,0.1,0.1755417185554172,0.0973493255667961
30,true,25,false,0.1,0.18933297215066347,0.009889598652915055
30,true,25,false,0.1,0.18081408706092186,-0.0942617041119238
30,true,25,false,0.1,0.18952437495877034,0.05545730735666243
30,true,25,false,0.1,0.18263269207912916,0.01348185598605145
30,true,25,false,0.1,0.18075459023734886,0.06705978109509125
30,true,25,false,0.1,0.1644626384198909,-0.05374027180341301
30,true,25,false,0.1,0.1756600512545443,-0.011948883393710474
30,true,25,false,0.1,0.19102497081220493,0.039020358276847134
30,true,25,false,0.2,0.17946079665488127,0.045889825708581355
30,true,25,false,0.2,0.16283293364724424,-0.01507428022563051
30,true,25,false,0.2,0.15316570210551103,0.03436010985655624
30,true,25,false,0.2,0.17719489810490094,0.02137879538019849
30,true,25,false,0.2,0.17057555138514655,-0.030399033524944663
30,true,25,false,0.2,0.1920740246403021,-0.024085257953890604
30,true,25,false,0.2,0.1791643454038997,0.01998490873401071
30,true,25,false,0.2,0.17892937173776402,0.08492844816120293
30,true,25,false,0.2,0.20439467716701526,-0.07666095226535319
30,true,25,false,0.2,0.15134197896699914,0.038069530619497804
30,true,25,false,0.2,0.20077497665732963,0.0605341743144594
30,true,25,false,0.2,0.1729416628683454,0.0614532530044114
30,true,25,false,0.2,0.19627241152726926,-0.030158621108463457
30,true,25,false,0.2,0.18158636235559317,0.03940761369414503
30,true,25,false,0.2,0.19309210438668872,-0.026071981613751127
30,true,25,false,0.2,0.1818747303322306,0.029314678425558682
30,true,25,false,0.2,0.18653859159032615,-5.664827882316814E-4
30,true,25,false,0.2,0.14759791490560728,0.06877284255593974
30,true,25,false,0.2,0.17266913778133988,-0.0126121648724844
30,true,25,false,0.2,0.21347807423207818,-0.04358646567027691
30,true,25,false,0.2,0.19121896185575435,-0.06156829843885703
30,true,25,false,0.2,0.1875016084617958,-0.07586291369366283
30,true,25,false,0.2,0.19912840220276531,-0.007804024912519303
30,true,25,false,0.2,0.17320335257309305,0.031868715289467
30,true,25,false,0.2,0.15479995313238987,0.004920350536775864
30,true,25,false,0.2,0.17738716865666687,0.06363537836935329
30,true,25,false,0.2,0.16581755875376156,0.04258094353710007
30,true,25,false,0.2,0.19802102878181754,0.024138690316322986
30,true,25,false,0.2,0.1867836094482343,-0.07960684025778697
30,true,25,false,0.2,0.17881550189242498,-0.04767749443415248
30,true,25,false,0.3,0.18932843021244838,-0.07512494118898605
30,true,25,false,0.3,0.18228289350552124,0.033647985378603806
30,true,25,false,0.3,0.2070685896360892,0.0012666575012163506
30,true,25,false,0.3,0.1664194913331312,0.03653800894625192
30,true,25,false,0.3,0.16051891547276592,0.0440571690920013
30,true,25,false,0.3,0.17292430924411936,0.016227405679876128
30,true,25,false,0.3,0.17374754049389565,-0.018827018423333897
30,true,25,false,0.3,0.1680194805194805,-0.046260555180773544
30,true,25,false,0.3,0.190797844979289,0.013566193312617436
30,true,25,false,0.3,0.1995265061638563,-0.04515829381466485
30,true,25,false,0.3,0.17346535400670934,0.021954686406758128
30,true,25,false,0.3,0.20475879349831966,0.017297594765098623
30,true,25,false,0.3,0.1689267666084656,0.049178944540695824
30,true,25,false,0.3,0.19316566274671093,0.06401724771503314
30,true,25,false,0.3,0.1830087280313734,-0.016681358619315745
30,true,25,false,0.3,0.18489086217000755,-0.07442198635316366
30,true,25,false,0.3,0.1943328538032728,-0.01916430415494741
30,true,25,false,0.3,0.17823119157144976,-0.024744226879389153
30,true,25,false,0.3,0.17620989509939344,-0.056125391334020946
30,true,25,false,0.3,0.2174499794637093,-0.036993522871505036
30,true,25,false,0.3,0.19432556335784837,0.012313687426456
