num-grain-grown,percent-best-land,metabolism-max,max-vision,num-people,grain-growth-interval,life-expectancy-min,turtles,life-expectancy-max,red,green,blue,gini-index-reserve / num-people
6,40,5,7,250,5,10,250,70,165,56,29,0.22828732852526387
6,40,5,7,250,5,10,250,60,203,42,5,0.23222582776206968
6,40,5,7,250,5,15,250,50,180,52,18,0.24424543546694655
6,40,5,7,250,5,10,250,70,167,54,29,0.22848384168865438
6,40,5,7,250,5,10,250,60,207,40,3,0.23276533062923616
6,40,5,7,250,5,15,250,50,188,45,17,0.245865054438861
6,40,5,7,250,5,10,250,70,169,55,26,0.22830454583091822
6,40,5,7,250,5,10,250,60,210,39,1,0.22623854443817373
6,40,5,7,250,5,15,250,50,183,49,18,0.24454600178548666
6,40,5,7,250,5,10,250,70,170,54,26,0.2290729378010043
6,40,5,7,250,5,10,250,60,211,37,2,0.22359526344490893
6,40,5,7,250,5,15,250,50,190,46,14,0.24874051635494546
6,40,5,7,250,5,10,250,60,215,33,2,0.2240770875710635
6,40,5,7,250,5,15,250,50,192,44,14,0.25404220359011875
6,40,5,7,250,5,10,250,70,172,52,26,0.2281817302850238
6,40,5,7,250,5,15,250,50,195,40,15,0.25608076574535554
6,40,5,7,250,5,10,250,60,218,30,2,0.23171569184175658
6,40,5,7,250,5,10,250,70,173,53,24,0.22645431309904152
6,40,5,7,250,5,10,250,60,219,29,2,0.22634856635504258
6,40,5,7,250,5,15,250,50,197,40,13,0.2584018040648548
6,40,5,7,250,5,10,250,70,177,53,20,0.22746699187647407
6,40,5,7,250,5,10,250,60,217,31,2,0.23625069307996657
6,40,5,7,250,5,15,250,50,198,40,12,0.25719122204539757
6,40,5,7,250,5,10,250,70,174,57,19,0.22216318635771526
6,40,5,7,250,5,10,250,60,220,29,1,0.23744355858580307
6,40,5,7,250,5,15,250,50,201,39,10,0.24837327176120413
6,40,5,7,250,5,10,250,70,179,52,19,0.22790857074503096
6,40,5,7,250,5,10,250,60,226,23,1,0.24243233925185317
6,40,5,7,250,5,15,250,50,206,34,10,0.24564420763148864
6,40,5,7,250,5,10,250,70,182,51,17,0.236544606650446
6,40,5,7,250,5,15,250,50,208,31,11,0.24401226088437297
6,40,5,7,250,5,10,250,60,194,47,9,0.24041339147230104
6,40,5,7,250,5,10,250,70,185,48,17,0.2400505527289075
6,40,5,7,250,5,10,250,60,196,47,7,0.2331384380594606
6,40,5,7,250,5,15,250,50,210,29,11,0.24940566285831162
6,40,5,7,250,5,10,250,70,185,48,17,0.23797534631110037
6,40,5,7,250,5,10,250,60,195,46,9,0.2362988955361253
6,40,5,7,250,5,15,250,50,204,33,13,0.25165874339334676
6,40,5,7,250,5,10,250,60,198,42,10,0.23796362586605097
6,40,5,7,250,5,10,250,70,189,44,17,0.24682063074901459
6,40,5,7,250,5,15,250,50,202,32,16,0.24553492548033748
6,40,5,7,250,5,10,250,60,199,41,10,0.2365712986126906
6,40,5,7,250,5,15,250,50,201,37,12,0.2381801392766206
6,40,5,7,250,5,10,250,70,192,41,17,0.24457408312958415
6,40,5,7,250,5,15,250,50,201,40,9,0.23088577708006278
6,40,5,7,250,5,10,250,70,191,44,15,0.24588942589634177
6,40,5,7,250,5,15,250,50,199,43,8,0.2307096372799104
6,40,5,7,250,5,10,250,70,200,39,11,0.24458495036823585
6,40,5,7,250,5,15,250,60,80,82,88,0.15866849631662583
6,40,5,7,250,5,15,250,50,195,48,7,0.23324316370324957
6,40,5,7,250,5,10,250,70,202,37,11,0.24503263795423963
6,40,5,7,250,5,15,250,50,196,46,8,0.23248548686336706
6,40,5,7,250,5,15,250,60,16,125,109,0.0911155366372758
6,40,5,7,250,5,10,250,70,206,34,10,0.25479057823430457
6,40,5,7,250,5,15,250,60,18,124,108,0.07922034982935153
6,40,5,7,250,5,15,250,50,201,42,7,0.23121739130434787
6,40,5,7,250,5,10,250,70,207,34,9,0.25774558491568167
6,40,5,7,250,5,15,250,50,208,35,7,0.23799334442595677
6,40,5,7,250,5,15,250,60,21,106,123,0.08329554043839757
6,40,5,7,250,5,15,250,60,34,108,108,0.09765582478352608
6,40,5,7,250,5,10,250,70,204,37,9,0.2542443756834097
6,40,5,7,250,5,15,250,50,211,33,6,0.2317888792074096
6,40,5,7,250,5,15,250,60,43,107,100,0.10707040998217472
6,40,5,7,250,5,15,250,50,213,31,6,0.2252710094480359
6,40,5,7,250,5,10,250,70,206,36,8,0.24912877939529665
6,40,5,7,250,5,15,250,50,214,31,5,0.22513430602319484
6,40,5,7,250,5,15,250,60,50,108,92,0.12027977459195886
6,40,5,7,250,5,10,250,70,209,35,6,0.24622663133013417
6,40,5,7,250,5,15,250,50,217,30,3,0.22100890339342863
6,40,5,7,250,5,15,250,60,53,108,89,0.12515738239777505
6,40,5,7,250,5,10,250,70,212,32,6,0.24427707977995036
6,40,5,7,250,5,15,250,50,221,26,3,0.218672163630553
6,40,5,7,250,5,15,250,60,62,114,74,0.13376297345849253
6,40,5,7,250,5,10,250,70,216,29,5,0.24247282173290274
6,40,5,7,250,5,15,250,60,64,123,63,0.13872874377633101
6,40,5,7,250,5,15,250,70,75,97,78,0.14107349926793555
6,40,5,7,250,5,15,250,60,69,100,81,0.1494565051109103
6,40,5,7,250,5,15,250,70,11,132,107,0.08248546221710784
6,40,5,7,250,5,15,250,60,80,105,65,0.16473935598448375
6,40,5,7,250,5,15,250,70,14,120,116,0.07964316945718244
6,40,5,7,250,5,15,250,60,86,108,56,0.16600509056200718
6,40,5,7,250,5,15,250,70,26,99,125,0.08986116989757052
6,40,5,9,250,1,5,250,50,79,93,78,0.15175718204128774
6,40,5,7,250,5,15,250,60,96,105,49,0.17161464596607745
6,40,5,7,250,5,15,250,70,41,86,123,0.10613151693667162
6,40,5,7,250,5,15,250,60,111,99,40,0.18094874453410267
6,40,5,9,250,1,5,250,50,26,132,92,0.09826003462930903
6,40,5,7,250,5,15,250,70,52,91,107,0.1152444759389294
6,40,5,7,250,5,15,250,60,119,99,32,0.1878355678321993
6,40,5,9,250,1,5,250,50,29,110,111,0.09422516195764605
6,40,5,7,250,5,15,250,70,54,110,86,0.1257660756501182
6,40,5,7,250,5,15,250,60,121,97,32,0.18651087004649117
6,40,5,7,250,5,15,250,70,59,107,84,0.13257072503419984
6,40,5,9,250,1,5,250,50,30,95,125,0.09870476914628475
6,40,5,7,250,5,15,250,60,124,92,34,0.19296650717703345
6,40,5,7,250,5,15,250,70,65,109,76,0.14249952167955124
6,40,5,7,250,5,15,250,60,129,91,30,0.194135629709365
6,40,5,9,250,1,5,250,50,41,94,115,0.11400664331877113
6,40,5,7,250,5,15,250,70,79,109,62,0.15412856062515753
6,40,5,7,250,5,15,250,60,133,87,30,0.19961190533006498
6,40,5,7,250,5,15,250,70,82,101,67,0.16091294599337094
6,40,5,9,250,1,5,250,50,50,93,107,0.12379643097427354
6,40,5,7,250,5,15,250,60,138,79,33,0.21241073574576058
6,40,5,7,250,5,15,250,70,89,96,65,0.16356443111808658
6,40,5,9,250,1,5,250,50,58,93,99,0.12928990454151004
6,40,5,7,250,5,15,250,70,86,102,62,0.16561289743934707
6,40,5,7,250,5,15,250,60,143,71,36,0.21551112321801502
6,40,5,7,250,5,15,250,70,89,107,54,0.16699153108501255
6,40,5,9,250,1,5,250,50,68,101,81,0.1397313561606902
6,40,5,7,250,5,15,250,60,143,72,35,0.211135032967033
6,40,5,7,250,5,15,250,70,99,100,51,0.1755568857209332
6,40,5,7,250,5,15,250,60,151,71,28,0.21235435489294918
6,40,5,9,250,1,5,250,50,72,102,76,0.1453141208916327
6,40,5,7,250,5,15,250,70,102,96,52,0.17742058847770545
6,40,5,7,250,5,15,250,60,153,70,27,0.21158158684273923
6,40,5,7,250,5,15,250,60,160,66,24,0.21707473915185171
6,40,5,7,250,5,15,250,70,111,94,45,0.18436769271893574
6,40,5,9,250,1,5,250,50,81,97,72,0.1542098176446372
6,40,5,7,250,5,15,250,70,116,91,43,0.18963208330800863
6,40,5,7,250,5,15,250,60,164,64,22,0.2193496630320401
6,40,5,9,250,1,5,250,50,90,93,67,0.1609450479233227
6,40,5,7,250,5,15,250,70,122,85,43,0.19384430873961364
6,40,5,7,250,5,15,250,60,164,65,21,0.22023835664954838
6,40,5,7,250,5,15,250,70,121,85,44,0.19273584210628342
6,40,5,9,250,1,5,250,50,96,96,58,0.16848587570621487
6,40,5,7,250,5,15,250,60,164,64,22,0.22409678633917315
6,40,5,7,250,5,15,250,70,126,80,44,0.1955672237608634
6,40,5,7,250,5,15,250,60,165,66,19,0.22353325438690935
6,40,5,9,250,1,5,250,50,101,95,54,0.17530380236305063
6,40,5,7,250,5,15,250,70,124,81,45,0.19876105157717663
6,40,5,7,250,5,15,250,60,169,60,21,0.23446805991895484
6,40,5,7,250,5,15,250,70,124,78,48,0.20051271264622306
6,40,5,9,250,1,5,250,50,109,93,48,0.18037693617021286
6,40,5,7,250,5,15,250,60,176,53,21,0.23396474395758268
6,40,5,7,250,5,15,250,70,127,76,47,0.20798691692993876
6,40,5,7,250,5,15,250,60,177,54,19,0.2289844614871624
6,40,5,9,250,1,5,250,50,116,87,47,0.1812821250282473
6,40,5,7,250,5,15,250,70,129,75,46,0.21022593664191075
6,40,5,7,250,5,15,250,60,185,48,17,0.23521178107606677
6,40,5,7,250,5,15,250,70,136,75,39,0.2136305986118606
6,40,5,9,250,1,5,250,50,120,91,39,0.1838507145773786
6,40,5,7,250,5,15,250,60,183,48,19,0.24216334874665382
6,40,5,7,250,5,15,250,60,182,50,18,0.24431715021626094
6,40,5,7,250,5,15,250,70,142,71,37,0.2191378779342724
6,40,5,9,250,1,5,250,50,124,88,38,0.18474245810055873
6,40,5,7,250,5,15,250,70,144,72,34,0.21487868781071956
6,40,5,7,250,5,15,250,60,190,44,16,0.2521298528810789
6,40,5,9,250,1,5,250,50,131,88,31,0.19305853896420574
6,40,5,7,250,5,15,250,70,145,77,28,0.2176754847492549
6,40,5,7,250,5,15,250,60,186,47,17,0.24878885974772064
6,40,5,7,250,5,15,250,70,151,74,25,0.2193038415900326
6,40,5,7,250,5,15,250,60,186,45,19,0.24611316831683164
6,40,5,9,250,1,5,250,50,136,84,30,0.19355158096454803
6,40,5,7,250,5,15,250,70,157,72,21,0.22116824537663513
6,40,5,7,250,5,15,250,60,193,38,19,0.24915090252707597
6,40,5,9,250,1,5,250,50,135,86,29,0.19622313898725854
6,40,5,7,250,5,15,250,60,194,41,15,0.2439839180537772
6,40,5,7,250,5,15,250,70,165,65,20,0.23265159415674885
6,40,5,7,250,5,15,250,60,199,37,14,0.24505659296299181
6,40,5,9,250,1,5,250,50,141,83,26,0.20546034565708157
6,40,5,7,250,5,15,250,70,169,62,19,0.2329004112635039
6,40,5,7,250,5,15,250,60,207,30,13,0.24040497737556588
6,40,5,7,250,5,15,250,70,170,61,19,0.241015052473763
6,40,5,9,250,1,5,250,50,145,82,23,0.21025833778383438
6,40,5,7,250,5,15,250,60,206,33,11,0.24053897387865542
6,40,5,7,250,5,15,250,70,178,54,18,0.2478798183546309
6,40,5,7,250,5,15,250,60,210,31,9,0.23877332909649396
6,40,5,9,250,1,5,250,50,155,75,20,0.21639447891046593
6,40,5,7,250,5,15,250,70,181,50,19,0.2478026849962411
6,40,5,7,250,5,15,250,60,213,28,9,0.23902313814367782
6,40,5,7,250,5,15,250,70,183,47,20,0.24637320513093247
6,40,5,9,250,1,5,250,50,162,71,17,0.220722141877109
6,40,5,7,250,5,15,250,60,220,23,7,0.2382750766535261
6,40,5,7,250,5,15,250,70,185,46,19,0.24088936515532985
6,40,5,7,250,5,15,250,60,222,20,8,0.23106498011901908
6,40,5,7,250,5,15,250,70,188,43,19,0.24567626276392754
6,40,5,9,250,1,5,250,50,168,65,17,0.22322273548905394
6,40,5,7,250,5,15,250,60,223,20,7,0.23605002952386067
6,40,5,7,250,5,15,250,70,189,44,17,0.24304966817432477
6,40,5,9,250,1,5,250,50,166,68,16,0.22113145089682124
6,40,5,7,250,5,15,250,60,225,19,6,0.23511397039030962
6,40,5,7,250,5,15,250,70,194,40,16,0.24145758112868995
6,40,5,7,250,5,15,250,60,229,17,4,0.23489695491950893
6,40,5,9,250,1,5,250,50,166,65,19,0.21972818479572503
6,40,5,7,250,5,15,250,70,195,41,14,0.24149228754688506
6,40,5,7,250,5,15,250,70,193,43,14,0.2413178071437917
6,40,5,9,250,1,5,250,50,165,66,19,0.22116258949380455
6,40,5,7,250,5,15,250,70,197,38,15,0.2420684467514187
6,40,5,9,250,1,5,250,60,79,89,82,0.15097671568627455
6,40,5,7,250,5,15,250,70,201,38,11,0.23968084629521713
6,40,5,9,250,1,5,250,50,169,62,19,0.22780059874196895
6,40,5,9,250,1,5,250,60,20,127,103,0.093170004806922
6,40,5,7,250,5,15,250,70,200,40,10,0.23503321033210345
6,40,5,9,250,1,5,250,50,170,60,20,0.22411521265434595
6,40,5,9,250,1,5,250,60,26,136,88,0.09290201810107368
6,40,5,7,250,5,15,250,70,199,42,9,0.23816303828270982
6,40,5,9,250,1,5,250,50,177,55,18,0.22407221588749543
6,40,5,7,250,5,15,250,70,206,37,7,0.23417725535766162
6,40,5,9,250,1,5,250,60,46,123,81,0.10101019642463047
6,40,5,7,250,5,15,250,70,208,36,6,0.2326411784549647
6,40,5,9,250,1,5,250,50,179,53,18,0.22386915286931358
6,40,5,9,250,1,5,250,60,52,113,85,0.11412349476685302
6,40,5,7,250,5,15,250,70,210,35,5,0.23755978998823207
6,40,5,7,250,5,15,250,70,213,33,4,0.23897812049983733
6,40,5,9,250,1,5,250,60,56,115,79,0.11861946843632239
6,40,5,9,250,1,5,250,50,183,51,16,0.22865308234685291
6,40,5,9,250,1,5,250,60,66,119,65,0.12708763308763316
6,40,5,9,250,1,5,250,50,186,49,15,0.22816851554985576
6,40,5,9,250,1,5,250,60,65,110,75,0.13864659502230708
6,40,5,9,250,1,5,250,70,75,99,76,0.15423045267489707
6,40,5,9,250,1,5,250,50,188,49,13,0.23045417123603354
6,40,5,9,250,1,5,250,60,80,101,69,0.14935547329455306
6,40,5,9,250,1,5,250,70,19,133,98,0.09263792700957126
6,40,5,9,250,1,5,250,50,184,53,13,0.22957731862086195
6,40,5,9,250,1,5,250,70,23,125,102,0.0910686807215823
6,40,5,9,250,1,5,250,60,82,94,74,0.15408514434394732
6,40,5,9,250,1,5,250,50,186,52,12,0.22816660649536163
6,40,5,9,250,1,5,250,70,37,112,101,0.10190783489230239
6,40,5,9,250,1,5,250,60,81,92,77,0.15119141242937853
6,40,5,9,250,1,5,250,50,196,45,9,0.2383102687525071
6,40,5,9,250,1,5,250,70,39,118,93,0.1072505914467699
6,40,5,9,250,1,5,250,60,89,89,72,0.15826757837698371
6,40,5,9,250,1,5,250,50,197,46,7,0.23549304834332796
6,40,5,9,250,1,5,250,70,44,122,84,0.11447516143469091
6,40,5,9,250,1,5,250,60,91,96,63,0.16241073531538613
6,40,5,9,250,1,5,250,50,197,46,7,0.23655089320031417
6,40,5,9,250,1,5,250,70,56,121,73,0.1162888317268282
6,40,5,9,250,1,5,250,60,97,99,54,0.16980950111217036
6,40,5,9,250,1,5,250,70,60,109,81,0.12090451152889282
6,40,5,9,250,1,5,250,50,198,46,6,0.233852868459559
6,40,5,9,250,1,5,250,60,98,96,56,0.17161053408252464
6,40,5,9,250,1,5,250,70,58,106,86,0.12087087310826547
6,40,5,9,250,1,5,250,50,208,40,2,0.22909426009929645
6,40,5,9,250,1,5,250,60,102,99,49,0.17402514390132492
6,40,5,9,250,1,5,250,70,60,97,93,0.1297665749807459
6,40,5,9,250,1,5,250,50,213,35,2,0.2326821795900504
6,40,5,9,250,1,5,250,60,106,100,44,0.17818228786232215
6,40,5,9,250,1,5,250,70,65,94,91,0.13745501435048466
6,40,5,9,250,1,5,250,50,215,33,2,0.2318115181317568
6,40,5,9,250,1,5,250,60,108,106,36,0.17946971633901124
6,40,5,9,250,1,5,250,70,64,95,91,0.1365550984141701
6,40,5,9,250,1,5,250,50,218,30,2,0.2294343669153763
6,40,5,9,250,1,5,250,60,115,97,38,0.1810789354225861
6,40,5,9,250,1,5,250,70,71,90,89,0.145833710869323
6,40,5,9,250,1,5,250,50,181,53,16,0.22222924791637813
6,40,5,9,250,1,5,250,70,75,91,84,0.1480526679299414
6,40,5,9,250,1,5,250,60,119,97,34,0.18710427759301426
6,40,5,9,250,1,5,250,50,184,50,16,0.22629379465076468
6,40,5,9,250,1,5,250,70,73,97,80,0.1524013672205488
6,40,5,9,250,1,5,250,60,122,99,29,0.19091691461112706
6,40,5,9,250,1,5,250,50,178,55,17,0.22794853667806925
6,40,5,9,250,1,5,250,60,121,99,30,0.19192383085970321
6,40,5,9,250,1,5,250,50,179,54,17,0.22816236328785666
6,40,5,9,250,1,5,250,60,122,95,33,0.1952102193835048
6,40,5,9,250,1,5,250,60,125,92,33,0.19083840763205934
6,40,5,9,250,1,5,250,50,187,51,12,0.2295982594103071
6,40,5,9,250,1,5,250,60,125,88,37,0.192005455350385
6,40,5,9,250,1,5,250,50,190,48,12,0.23129187447249297
6,40,5,9,250,1,5,250,60,132,84,34,0.2043519290465632
6,40,5,9,250,1,5,250,60,134,82,34,0.20713377921569204
6,40,5,9,250,1,5,250,60,135,85,30,0.20164559246517397
6,40,5,9,250,1,5,250,60,144,81,25,0.2056078196347032
6,40,5,9,250,1,10,250,50,68,88,94,0.145593984962406
6,40,5,9,250,1,5,250,60,145,82,23,0.20625432040123493
6,40,5,9,250,1,10,250,50,18,124,108,0.09131539338654507
6,40,5,9,250,1,5,250,60,138,75,37,0.20689328700486462
6,40,5,9,250,1,10,250,50,22,124,104,0.08540718594842774
6,40,5,9,250,1,5,250,60,141,73,36,0.20993595964580425
6,40,5,9,250,1,10,250,50,20,114,116,0.0846188657549999
6,40,5,9,250,1,5,250,60,150,69,31,0.2159497012021887
6,40,5,9,250,1,10,250,50,32,110,108,0.09605566945824799
6,40,5,9,250,1,5,250,70,86,95,69,0.16876908445561545
6,40,5,9,250,1,5,250,60,159,63,28,0.2201186375595533
6,40,5,9,250,1,10,250,50,39,126,85,0.10300709348305112
6,40,5,9,250,1,5,250,70,87,92,71,0.16871186330981833
6,40,5,9,250,1,5,250,60,164,57,29,0.22469763813651145
6,40,5,9,250,1,10,250,50,46,116,88,0.1135219242466133
6,40,5,9,250,1,5,250,70,93,87,70,0.17357921830314593
6,40,5,9,250,1,5,250,60,160,62,28,0.2225206067419011
6,40,5,9,250,1,10,250,50,47,121,82,0.1191668367346938
6,40,5,9,250,1,5,250,70,97,83,70,0.17928044759091696
6,40,5,9,250,1,5,250,60,163,62,25,0.2266963364673288
6,40,5,9,250,1,10,250,50,51,130,69,0.12374260910928774
6,40,5,9,250,1,5,250,70,112,72,66,0.18969926354059863
6,40,5,9,250,1,5,250,60,166,61,23,0.23122326279778954
6,40,5,9,250,1,10,250,50,60,113,77,0.1355757991807968
6,40,5,9,250,1,5,250,60,171,57,22,0.23311033426657812
6,40,5,9,250,1,5,250,70,117,64,69,0.19854394878727155
6,40,5,9,250,1,10,250,50,66,118,66,0.14485063788027472
6,40,5,9,250,1,5,250,60,171,58,21,0.22947068513208463
6,40,5,9,250,1,5,250,70,121,66,63,0.20047245852187026
6,40,5,9,250,1,5,250,60,174,58,18,0.233259451061626
6,40,5,9,250,1,10,250,50,76,97,77,0.1506046008569409
6,40,5,9,250,1,5,250,70,124,68,58,0.2024037437089796
6,40,5,9,250,1,5,250,60,178,55,17,0.23138800957788058
6,40,5,9,250,1,10,250,50,85,91,74,0.16580303245580208
6,40,5,9,250,1,5,250,70,128,67,55,0.20829264806685438
6,40,5,9,250,1,5,250,60,184,49,17,0.23115326701539024
6,40,5,9,250,1,5,250,70,134,65,51,0.21294582158664294
6,40,5,9,250,1,10,250,50,90,92,68,0.16976112912306593
6,40,5,9,250,1,5,250,60,182,51,17,0.23415780393593788
6,40,5,9,250,1,5,250,70,132,69,49,0.2176163412383366
6,40,5,9,250,1,10,250,50,93,93,64,0.16961865736382614
6,40,5,9,250,1,5,250,60,181,52,17,0.23121457106501347
6,40,5,9,250,1,5,250,70,139,67,44,0.21773878501273197
6,40,5,9,250,1,10,250,50,95,89,66,0.17421762653947448
6,40,5,9,250,1,5,250,60,185,52,13,0.23191859565605472
6,40,5,9,250,1,5,250,70,146,65,39,0.2212425180901498
6,40,5,9,250,1,10,250,50,101,86,63,0.1816608604407136
6,40,5,9,250,1,5,250,70,151,66,33,0.2222949128838646
6,40,5,9,250,1,5,250,60,183,55,12,0.22921599603596776
6,40,5,9,250,1,10,250,50,114,79,57,0.1913769487946508
6,40,5,9,250,1,5,250,70,153,63,34,0.2245896857787037
6,40,5,9,250,1,5,250,60,182,57,11,0.2297136908014237
6,40,5,9,250,1,5,250,70,157,64,29,0.22504935228705716
6,40,5,9,250,1,10,250,50,116,82,52,0.19616042594047306
6,40,5,9,250,1,5,250,60,188,52,10,0.23596600188203865
6,40,5,9,250,1,5,250,70,162,61,27,0.2247286021750596
6,40,5,9,250,1,10,250,50,116,83,51,0.1936102389192624
6,40,5,9,250,1,5,250,60,192,47,11,0.236907732401368
6,40,5,9,250,1,5,250,70,166,59,25,0.22120061260006973
6,40,5,9,250,1,10,250,50,123,88,39,0.1976074954931115
6,40,5,9,250,1,5,250,60,196,45,9,0.23578317082862116
6,40,5,9,250,1,5,250,70,164,63,23,0.21898485296887193
6,40,5,9,250,1,10,250,50,128,86,36,0.19891351507933952
6,40,5,9,250,1,5,250,70,164,63,23,0.21850555620845905
6,40,5,9,250,1,10,250,60,85,87,78,0.1587709463532249
6,40,5,9,250,1,10,250,50,133,86,31,0.20009806293497576
6,40,5,9,250,1,5,250,70,164,62,24,0.21492480052602975
6,40,5,9,250,1,10,250,60,21,132,97,0.09027469160053427
6,40,5,9,250,1,5,250,70,162,63,25,0.2162881076153639
6,40,5,9,250,1,10,250,50,135,78,37,0.2029849027713979
6,40,5,9,250,1,10,250,60,12,141,97,0.07797098957773718
6,40,5,9,250,1,5,250,70,166,59,25,0.22363641383464677
6,40,5,9,250,1,10,250,50,133,79,38,0.1983332991698269
6,40,5,9,250,1,10,250,60,22,117,111,0.08529291986594834
6,40,5,9,250,1,5,250,70,166,63,21,0.22523541349568754
6,40,5,9,250,1,10,250,50,131,81,38,0.20025144575526255
6,40,5,9,250,1,10,250,60,25,108,117,0.09480469392866095
6,40,5,9,250,1,5,250,70,169,61,20,0.22519700576695395
6,40,5,9,250,1,10,250,60,40,117,93,0.10472033274676051
6,40,5,9,250,1,10,250,50,138,74,38,0.20548873098217
6,40,5,9,250,1,5,250,70,164,60,26,0.2245696867451402
6,40,5,9,250,1,10,250,50,152,68,30,0.2174458262701796
6,40,5,9,250,1,10,250,60,42,101,107,0.10712127146303393
6,40,5,9,250,1,5,250,70,169,59,22,0.22891364792388685
6,40,5,9,250,1,10,250,50,154,67,29,0.21814778482020575
6,40,5,9,250,1,10,250,60,45,104,101,0.11188964271894741
6,40,5,9,250,1,5,250,70,171,56,23,0.22899707266074235
6,40,5,9,250,1,10,250,60,56,103,91,0.1277411009531221
6,40,5,9,250,1,10,250,50,156,64,30,0.22128417863301575
6,40,5,9,250,1,5,250,70,174,57,19,0.23391703256741103
6,40,5,9,250,1,10,250,50,158,64,28,0.22432177002583967
6,40,5,9,250,1,10,250,60,64,108,78,0.13677681840160263
6,40,5,9,250,1,5,250,70,177,53,20,0.24230565630277695
6,40,5,9,250,1,10,250,50,163,63,24,0.22987137244757724
6,40,5,9,250,1,10,250,60,73,104,73,0.14615585333009556
6,40,5,9,250,1,5,250,70,174,56,20,0.23246092998114729
6,40,5,9,250,1,10,250,60,82,102,66,0.1555192799295396
6,40,5,9,250,1,10,250,50,170,58,22,0.2360721075388213
6,40,5,9,250,1,5,250,70,176,54,20,0.23616425428977758
6,40,5,9,250,1,10,250,60,85,104,61,0.1541001909739674
6,40,5,9,250,1,10,250,50,169,58,23,0.23178804018288798
6,40,5,9,250,1,5,250,70,174,58,18,0.23096466431095397
6,40,5,9,250,1,10,250,60,92,103,55,0.16262761897344039
6,40,5,9,250,1,5,250,70,178,54,18,0.2376384596195004
6,40,5,9,250,1,10,250,50,178,53,19,0.23749847301196292
6,40,5,9,250,1,10,250,60,95,99,56,0.1651039922248804
6,40,5,9,250,1,5,250,70,180,53,17,0.23915005290452368
6,40,5,9,250,1,10,250,50,174,58,18,0.23369502954234392
6,40,5,9,250,1,10,250,60,111,93,46,0.17835293455629958
6,40,5,9,250,1,5,250,70,188,48,14,0.24722483717366325
6,40,5,9,250,1,10,250,50,178,54,18,0.23484595369937933
6,40,5,9,250,1,10,250,60,115,93,42,0.18154924769484798
6,40,5,9,250,1,10,250,50,184,50,16,0.24185692372054116
6,40,5,9,250,1,10,250,60,118,88,44,0.1824104294148259
6,40,5,9,250,1,10,250,70,73,88,89,0.14639014608994558
6,40,5,9,250,1,10,250,60,110,93,47,0.1881795041668121
6,40,5,9,250,1,10,250,50,190,47,13,0.2416323627392721
6,40,5,9,250,1,10,250,70,13,134,103,0.08388193255415764
6,40,5,9,250,1,10,250,60,117,83,50,0.19419480961787355
6,40,5,9,250,1,10,250,70,16,124,110,0.08114699226356517
6,40,5,9,250,1,10,250,50,175,61,14,0.2317128394410757
6,40,5,9,250,1,10,250,60,116,82,52,0.1915834327650742
6,40,5,9,250,1,10,250,70,25,112,113,0.08847565231843117
6,40,5,9,250,1,10,250,50,179,54,17,0.23303646207488657
6,40,5,9,250,1,10,250,60,122,81,47,0.19301729047035796
6,40,5,9,250,1,10,250,70,28,121,101,0.09072350499193745
6,40,5,9,250,1,10,250,50,183,50,17,0.2312106223537123
6,40,5,9,250,1,10,250,60,127,83,40,0.19142526352168657
6,40,5,9,250,1,10,250,70,27,106,117,0.0921652381373156
6,40,5,9,250,1,10,250,50,187,49,14,0.2316318031910153
6,40,5,9,250,1,10,250,60,129,83,38,0.19231355402873218
6,40,5,9,250,1,10,250,70,30,107,113,0.10039604585129881
6,40,5,9,250,1,10,250,60,134,79,37,0.1946049926578562
6,40,5,9,250,1,10,250,50,186,52,12,0.2292741713438526
6,40,5,9,250,1,10,250,70,36,109,105,0.10612275650254352
6,40,5,9,250,1,10,250,60,136,78,36,0.19733207726272492
6,40,5,9,250,1,10,250,70,50,103,97,0.120066163087004
6,40,5,9,250,1,10,250,50,190,46,14,0.2343673116610517
6,40,5,9,250,1,10,250,60,144,71,35,0.2035624039610722
6,40,5,9,250,1,10,250,70,48,89,113,0.12202565924192409
6,40,5,9,250,1,10,250,50,191,46,13,0.2331218177619072
6,40,5,9,250,1,10,250,60,145,72,33,0.20458599268147382
6,40,5,9,250,1,10,250,70,56,87,107,0.12696775338737357
6,40,5,9,250,1,10,250,50,186,47,17,0.22537061996932042
6,40,5,9,250,1,10,250,60,146,74,30,0.21134994825557502
6,40,5,9,250,1,10,250,70,59,82,109,0.13549343493771132
6,40,5,9,250,1,10,250,60,154,73,23,0.21420223421759088
6,40,5,9,250,1,10,250,50,197,42,11,0.2234618027633599
6,40,5,9,250,1,10,250,70,64,82,104,0.14440347538864762
6,40,5,9,250,1,10,250,60,152,75,23,0.21555903655044656
6,40,5,9,250,1,10,250,50,201,40,9,0.2240977810112767
6,40,5,9,250,1,10,250,70,70,79,101,0.14892287188599945
6,40,5,9,250,1,10,250,60,151,77,22,0.22127373550663756
6,40,5,9,250,1,10,250,50,201,41,8,0.22665330530588573
6,40,5,9,250,1,10,250,70,77,83,90,0.158189385083002
6,40,5,9,250,1,10,250,60,150,78,22,0.22211457928353243
6,40,5,9,250,1,10,250,70,83,80,87,0.1616455883060829
6,40,5,9,250,1,10,250,50,200,44,6,0.22111464666818534
6,40,5,9,250,1,10,250,60,156,75,19,0.22319142193689387
6,40,5,9,250,1,10,250,70,88,83,79,0.16969728187653524
