
"number","max-jobs","poor-price-priority","rich-quality-priority","death-rate","poor-per-step","rich-per-step","residents-per-job","number-of-tests","Time","median_job_distance_rich","median_job_distance_poor"
"22","10","1","-0.5","4","5","5","100","15","18","7.0710678118654755","34.828149534535996"
"21","10","1","-1","4","5","5","100","15","19","9.353188718899013","31.510879782356376"
"22","10","1","-0.5","4","5","5","100","15","19","7.245606220104248","36.54144432019318"
"17","10","0.5","-0.5","4","5","5","100","15","30","7.0710678118654755","9.848857801796104"
"21","10","1","-1","4","5","5","100","15","20","9.219544457292887","30.01666203960727"
"22","10","1","-0.5","4","5","5","100","15","20","7.0710678118654755","36.069377593742864"
"21","10","1","-1","4","5","5","100","15","21","9.924428900898052","29.031760032838513"
"22","10","1","-0.5","4","5","5","100","15","21","7.615773105863909","37.248420337313064"
"17","10","0.5","-0.5","4","5","5","100","15","31","6.854101966249685","9.225591534419365"
"21","10","1","-1","4","5","5","100","15","22","9.848857801796104","22.80350850198276"
"22","10","1","-0.5","4","5","5","100","15","22","7","37.48332962798263"
"21","10","1","-1","4","5","5","100","15","23","9.081908183646023","22.912618684212717"
"22","10","1","-0.5","4","5","5","100","15","23","7.035533905932738","37.781097578651085"
"22","10","1","-0.5","4","5","5","100","15","24","6.4031242374328485","40.162171256046406"
"21","10","1","-1","4","5","5","100","15","24","8.246211251235321","23.021728866442675"
"22","10","1","-0.5","4","5","5","100","15","25","6.2429433838655335","39.120518392682975"
"21","10","1","-1","4","5","5","100","15","25","8.06225774829855","22.582094138490326"
"22","10","1","-0.5","4","5","5","100","15","26","5.0990195135927845","38.18376618407357"
"21","10","1","-1","4","5","5","100","15","26","7.280109889280518","22.80350850198276"
"22","10","1","-0.5","4","5","5","100","15","27","5.385164807134504","37.86096298937848"
"21","10","1","-1","4","5","5","100","15","27","6.555664084966109","23.769728648009426"
"17","10","0.5","-0.5","4","5","5","100","15","32","6.082762530298219","10.295630140987"
"22","10","1","-0.5","4","5","5","100","15","28","5.385164807134504","38.18376618407357"
"21","10","1","-1","4","5","5","100","15","28","6.4031242374328485","24.331050121192877"
"22","10","1","-0.5","4","5","5","100","15","29","5.608058350989902","38.13131585669656"
"21","10","1","-1","4","5","5","100","15","29","6.201562118716424","23.738133915134412"
"22","10","1","-0.5","4","5","5","100","15","30","6.082762530298219","38.18376618407357"
"21","10","1","-1","4","5","5","100","15","30","6.4031242374328485","22.360679774997898"
"22","10","1","-0.5","4","5","5","100","15","31","6.363839778884804","37.913413316755495"
"21","10","1","-1","4","5","5","100","15","31","6.4031242374328485","23.621871887069517"
"22","10","1","-0.5","4","5","5","100","15","32","6.324555320336759","38.18376618407357"
"21","10","1","-1","4","5","5","100","15","32","6.4031242374328485","22.360679774997898"
"22","10","1","-0.5","4","5","5","100","15","33","6.363839778884804","37.913413316755495"
"21","10","1","-1","4","5","5","100","15","33","7.280109889280518","17.363462849102525"
"22","10","1","-0.5","4","5","5","100","15","34","6.324555320336759","37.64306044943742"
"17","10","0.5","-0.5","4","5","5","100","15","33","6.203658925317489","8.51464255977805"
"21","10","1","-1","4","5","5","100","15","34","7.280109889280518","17.46424919657298"
"21","10","1","-1","4","5","5","100","15","35","7.713011390885281","17.592147171621164"
"22","10","1","-0.5","4","5","5","100","15","35","5.9568572125717605","37.86096298937848"
"21","10","1","-1","4","5","5","100","15","36","7.615773105863909","19.72308292331602"
"22","10","1","-0.5","4","5","5","100","15","36","6.4031242374328485","38.07886552931954"
"21","10","1","-1","4","5","5","100","15","37","7.280109889280518","19.68498281385226"
"22","10","1","-0.5","4","5","5","100","15","37","6.082762530298219","38.183622483736414"
"22","10","1","-0.5","4","5","5","100","15","38","6.082762530298219","38.07886552931954"
"21","10","1","-1","4","5","5","100","15","38","7.615773105863909","19.72308292331602"
"17","10","0.5","-0.5","4","5","5","100","15","34","5.830951894845301","8.54400374531753"
"22","10","1","-0.5","4","5","5","100","15","39","6.2429433838655335","37.86096298937848"
"21","10","1","-1","4","5","5","100","15","39","7.807886552931954","20.169305525702164"
"22","10","1","-0.5","4","5","5","100","15","40","6.082762530298219","38.948684188300895"
"21","10","1","-1","4","5","5","100","15","40","8","20.8806130178211"
"22","10","1","-0.5","4","5","5","100","15","41","5.9568572125717605","38.17709197366441"
"21","10","1","-1","4","5","5","100","15","41","7.447941497572213","20.169305525702164"
"22","10","1","-0.5","4","5","5","100","15","42","5.830951894845301","38.948684188300895"
"21","10","1","-1","4","5","5","100","15","42","7","20.615528128088304"
"22","10","1","-0.5","4","5","5","100","15","43","5.743903072168841","38.61200130315508"
"21","10","1","-1","4","5","5","100","15","43","7.035533905932738","19.6468827043885"
"17","10","0.5","-0.5","4","5","5","100","15","35","5.91547594742265","8.54400374531753"
"22","10","1","-0.5","4","5","5","100","15","44","5.830951894845301","32.2490309931942"
"22","10","1","-0.5","4","5","5","100","15","45","5.743903072168841","32.34949623618505"
"21","10","1","-1","4","5","5","100","15","44","6.082762530298219","19.1049731745428"
"22","10","1","-0.5","4","5","5","100","15","46","5.830951894845301","32.2490309931942"
"21","10","1","-1","4","5","5","100","15","45","6.203658925317489","19.375927939465647"
"22","10","1","-0.5","4","5","5","100","15","47","5.830951894845301","32.28000991800061"
"21","10","1","-1","4","5","5","100","15","46","5.830951894845301","19.1049731745428"
"22","10","1","-0.5","4","5","5","100","15","48","5.830951894845301","31.827660925679098"
"21","10","1","-1","4","5","5","100","15","47","5.743903072168841","19.0524865872714"
"22","10","1","-0.5","4","5","5","100","15","49","5.743903072168841","31.61414893094713"
"21","10","1","-1","4","5","5","100","15","48","6.082762530298219","18.439088914585774"
"22","10","1","-0.5","4","5","5","100","15","50","5.830951894845301","31.827660925679098"
"17","10","0.5","-0.5","4","5","5","100","15","36","5.656854249492381","8.54400374531753"
"23","10","1","0","4","5","5","100","15","0","3.838193561847646","4.1592877572607705"
"21","10","1","-1","4","5","5","100","15","49","5.9568572125717605","17.821869724335514"
"21","10","1","-1","4","5","5","100","15","50","6.324555320336759","17.204650534085253"
"23","10","1","0","4","5","5","100","15","1","7.994774117067832","4.881063295509762"
"23","10","1","0","4","5","5","100","15","2","9.848857801796104","8.06225774829855"
"24","10","1","0.5","4","5","5","100","15","0","4.736162066883893","4.689004931464677"
"23","10","1","0","4","5","5","100","15","3","12.904013062234572","32.68222645068897"
"17","10","0.5","-0.5","4","5","5","100","15","37","5.521009528313442","8.54400374531753"
"24","10","1","0.5","4","5","5","100","15","1","6.6695221349864635","11.910909790641096"
"23","10","1","0","4","5","5","100","15","4","12.206555615733702","38.8329756778952"
"23","10","1","0","4","5","5","100","15","5","12.501612379863412","38.017563076685875"
"24","10","1","0.5","4","5","5","100","15","2","8.06225774829855","18.439088914585774"
"23","10","1","0","4","5","5","100","15","6","11.40175425099138","36.87817782917155"
"24","10","1","0.5","4","5","5","100","15","3","9.924428900898052","46.784878542445696"
"23","10","1","0","4","5","5","100","15","7","10.449747468305834","39.35467957617111"
"24","10","1","0.5","4","5","5","100","15","4","10","48.373546489791295"
"23","10","1","0","4","5","5","100","15","8","10.295630140987","40.718546143004666"
"24","10","1","0.5","4","5","5","100","15","5","11.112850452343105","47.883804064466716"
"23","10","1","0","4","5","5","100","15","9","10.80466931998588","39.199810618969124"
"23","10","1","0","4","5","5","100","15","10","11.661903789690601","38.58756276314948"
"17","10","0.5","-0.5","4","5","5","100","15","38","5.830951894845301","8.54400374531753"
"24","10","1","0.5","4","5","5","100","15","6","11.313708498984761","47.20169488482379"
"24","10","1","0.5","4","5","5","100","15","7","11.112850452343105","45.4419713473263"
"23","10","1","0","4","5","5","100","15","11","9.534201129544496","35.674720798072876"
"23","10","1","0","4","5","5","100","15","12","10.198039027185569","34.132096331752024"
"24","10","1","0.5","4","5","5","100","15","8","9.848857801796104","43.41658669218482"
"23","10","1","0","4","5","5","100","15","13","9.708791742239228","29.39446600804802"
"24","10","1","0.5","4","5","5","100","15","9","9.848857801796104","41.43920338449284"
"23","10","1","0","4","5","5","100","15","14","8.246211251235321","34.132096331752024"
"24","10","1","0.5","4","5","5","100","15","10","9.055385138137417","45.27692569068709"
"23","10","1","0","4","5","5","100","15","15","8.028230463570988","34.09543453180241"
"23","10","1","0","4","5","5","100","15","16","8.602325267042627","34.058772731852805"
"17","10","0.5","-0.5","4","5","5","100","15","39","5.9568572125717605","8.54400374531753"
"24","10","1","0.5","4","5","5","100","15","11","8.531128874149275","30.277852672250177"
"23","10","1","0","4","5","5","100","15","17","8.246211251235321","33.69567061997358"
"23","10","1","0","4","5","5","100","15","18","8.602325267042627","34.0147027033899"
"24","10","1","0.5","4","5","5","100","15","12","9.848857801796104","22.20360331117452"
"23","10","1","0","4","5","5","100","15","19","8.395107498276426","34.132017742413474"
"24","10","1","0.5","4","5","5","100","15","13","10.12395732415323","27.364430071024906"
"23","10","1","0","4","5","5","100","15","20","8.06225774829855","34.058772731852805"
"24","10","1","0.5","4","5","5","100","15","14","8.94427190999916","23.769728648009426"
"17","10","0.5","-0.5","4","5","5","100","15","40","5.830951894845301","8.54400374531753"
"23","10","1","0","4","5","5","100","15","21","8.154234499766936","33.992639103157984"
"24","10","1","0.5","4","5","5","100","15","15","9.5","21.19220017624762"
"23","10","1","0","4","5","5","100","15","22","6.082762530298219","30"
"24","10","1","0.5","4","5","5","100","15","16","9","22.847319317591726"
"23","10","1","0","4","5","5","100","15","23","5.192582403567252","30.907224793853132"
"24","10","1","0.5","4","5","5","100","15","17","8.97213595499958","23.308523982800576"
"23","10","1","0","4","5","5","100","15","24","5.656854249492381","31.827660925679098"
"24","10","1","0.5","4","5","5","100","15","18","8.602325267042627","24.596747752497688"
"23","10","1","0","4","5","5","100","15","25","5.521009528313442","31.219058327853517"
"24","10","1","0.5","4","5","5","100","15","19","9.5","24.828337962390513"
"23","10","1","0","4","5","5","100","15","26","5.385164807134504","31.827660925679098"
"17","10","0.5","-0.5","4","5","5","100","15","41","6.041381265149109","8.602325267042627"
"24","10","1","0.5","4","5","5","100","15","20","10.04987562112089","24.515301344262525"
"23","10","1","0","4","5","5","100","15","27","6.8896358721824225","29.28703416607427"
"23","10","1","0","4","5","5","100","15","28","7.615773105863909","32.7566787083184"
"24","10","1","0.5","4","5","5","100","15","21","10.12395732415323","23.855064176874464"
"23","10","1","0","4","5","5","100","15","29","8.06225774829855","31.256667654211626"
"24","10","1","0.5","4","5","5","100","15","22","10.04987562112089","24.515301344262525"
"23","10","1","0","4","5","5","100","15","30","8.246211251235321","30.610455730027933"
"23","10","1","0","4","5","5","100","15","31","8.031128874149275","29.38535570534269"
"24","10","1","0.5","4","5","5","100","15","23","10.198039027185569","23.80104705274646"
"23","10","1","0","4","5","5","100","15","32","8","31.11269837220809"
"24","10","1","0.5","4","5","5","100","15","24","10","22.825424421026653"
"24","10","1","0.5","4","5","5","100","15","25","9.353188718899013","22.693226383191806"
"17","10","0.5","-0.5","4","5","5","100","15","42","6.324555320336759","8.94427190999916"
"23","10","1","0","4","5","5","100","15","33","7.280109889280518","28.844950900562125"
"24","10","1","0.5","4","5","5","100","15","26","9.219544457292887","22.561028345356956"
"24","10","1","0.5","4","5","5","100","15","27","8.573164506180078","22.460854060177425"
"24","10","1","0.5","4","5","5","100","15","28","9.055385138137417","22.561028345356956"
"23","10","1","0","4","5","5","100","15","34","7.280109889280518","30.805843601498726"
"23","10","1","0","4","5","5","100","15","35","7.280109889280518","30.519138258580337"
"24","10","1","0.5","4","5","5","100","15","29","8.573164506180078","24.44247565767629"
"23","10","1","0","4","5","5","100","15","36","7.280109889280518","30.805843601498726"
"24","10","1","0.5","4","5","5","100","15","30","8","25"
"23","10","1","0","4","5","5","100","15","37","7.280109889280518","31.055397643247893"
"24","10","1","0.5","4","5","5","100","15","31","8","23.60425105566916"
"23","10","1","0","4","5","5","100","15","38","7.0710678118654755","30.463092423455635"
"17","10","0.5","-0.5","4","5","5","100","15","43","6.203658925317489","8.54400374531753"
"24","10","1","0.5","4","5","5","100","15","32","7.810249675906654","25"
"23","10","1","0","4","5","5","100","15","39","7.175588850572996","31.66028643608065"
"23","10","1","0","4","5","5","100","15","40","6.708203932499369","32.2490309931942"
"24","10","1","0.5","4","5","5","100","15","33","7.713011390885281","24.593386622447824"
"23","10","1","0","4","5","5","100","15","41","7.211102550927978","32.403336092696804"
"24","10","1","0.5","4","5","5","100","15","34","7.810249675906654","25.179356624028344"
"23","10","1","0","4","5","5","100","15","42","6.708203932499369","30.805843601498726"
"24","10","1","0.5","4","5","5","100","15","35","7.810249675906654","26.01915979615247"
"17","10","0.5","-0.5","4","5","5","100","15","44","6","8.246211251235321"
"23","10","1","0","4","5","5","100","15","43","6.8896358721824225","30.34776266955879"
"24","10","1","0.5","4","5","5","100","15","36","7.810249675906654","27.018512172212592"
"24","10","1","0.5","4","5","5","100","15","37","7.413437828395944","26.547660896511594"
"23","10","1","0","4","5","5","100","15","44","7.0710678118654755","31.144823004794873"
"24","10","1","0.5","4","5","5","100","15","38","6.4031242374328485","25.96150997149434"
"23","10","1","0","4","5","5","100","15","45","7.0710678118654755","32.28663118968183"
"24","10","1","0.5","4","5","5","100","15","39","7.161988519181639","25.639743886919334"
"23","10","1","0","4","5","5","100","15","46","7.211102550927978","32.69556544854363"
"24","10","1","0.5","4","5","5","100","15","40","8","25.317977802344327"
"23","10","1","0","4","5","5","100","15","47","7.0710678118654755","32.74900219112854"
"23","10","1","0","4","5","5","100","15","48","7.0710678118654755","32.802438933713454"
"24","10","1","0.5","4","5","5","100","15","41","8.123105625617661","23.650518629784315"
"17","10","0.5","-0.5","4","5","5","100","15","45","5.692582403567252","8.06225774829855"
"24","10","1","0.5","4","5","5","100","15","42","7.615773105863909","25.317977802344327"
"23","10","1","0","4","5","5","100","15","49","6.8896358721824225","32.74900219112854"
"23","10","1","0","4","5","5","100","15","50","6.708203932499369","32.802438933713454"
"24","10","1","0.5","4","5","5","100","15","43","7.807886552931954","24.67980418134347"
"25","10","1","1","4","5","5","100","15","0","3.632111860726531","4.764692571772406"
"25","10","1","1","4","5","5","100","15","1","5.499938267160561","6.364894703390502"
"24","10","1","0.5","4","5","5","100","15","44","7.615773105863909","25.317977802344327"
"17","10","0.5","-0.5","4","5","5","100","15","46","6","8.06225774829855"
"25","10","1","1","4","5","5","100","15","2","29.068883707497267","7.0710678118654755"
"25","10","1","1","4","5","5","100","15","3","35.23744961332787","35.877944252864985"
"24","10","1","0.5","4","5","5","100","15","45","7.447941497572213","23.905679604176022"
"25","10","1","1","4","5","5","100","15","4","34.66987164671943","40.01249804748511"
"24","10","1","0.5","4","5","5","100","15","46","7.615773105863909","23.706539182259394"
"25","10","1","1","4","5","5","100","15","5","32.71347565708143","34.185243548882866"
"24","10","1","0.5","4","5","5","100","15","47","7.615773105863909","23.905679604176022"
"25","10","1","1","4","5","5","100","15","6","33.28663395418648","23.345235059857504"
"17","10","0.5","-0.5","4","5","5","100","15","47","6.041381265149109","8.154234499766936"
"24","10","1","0.5","4","5","5","100","15","48","7.615773105863909","23.259406699226016"
"25","10","1","1","4","5","5","100","15","7","32.71347565708143","22.852957417427703"
"25","10","1","1","4","5","5","100","15","8","35.90264614203248","23.345235059857504"
"24","10","1","0.5","4","5","5","100","15","49","7.615773105863909","23.482972940742705"
"25","10","1","1","4","5","5","100","15","9","40.33633190768053","35.9387729933424"
"24","10","1","0.5","4","5","5","100","15","50","7","23.769728648009426"
"25","10","1","1","4","5","5","100","15","10","42.80186911806539","41.773197148410844"
"25","10","1","1","4","5","5","100","15","11","25.43543508210026","41.38659857420542"
"25","10","1","1","4","5","5","100","15","12","25.632011235952593","40.311288741492746"
"25","10","1","1","4","5","5","100","15","13","25.43543508210026","38.455228147524934"
"17","10","0.5","-0.5","4","5","5","100","15","48","6.082762530298219","8.06225774829855"
"25","10","1","1","4","5","5","100","15","14","25.238858928247925","38.897300677553446"
"25","10","1","1","4","5","5","100","15","15","24.616429339182243","31.894360736525947"
"17","10","0.5","-0.5","4","5","5","100","15","49","6.041381265149109","8.06225774829855"
"25","10","1","1","4","5","5","100","15","16","29.154759474226502","28.42534080710379"
"25","10","1","1","4","5","5","100","15","17","26.3778034583192","30.87037083579945"
"25","10","1","1","4","5","5","100","15","18","28","38.897300677553446"
"25","10","1","1","4","5","5","100","15","19","25.09261536744927","41.357996640779845"
"25","10","1","1","4","5","5","100","15","20","23.259406699226016","39.56008088970496"
"25","10","1","1","4","5","5","100","15","21","27.46291201783626","40.39556857294079"
"25","10","1","1","4","5","5","100","15","22","18.027756377319946","15.811388300841896"
"17","10","0.5","-0.5","4","5","5","100","15","50","5.0990195135927845","8.246211251235321"
"25","10","1","1","4","5","5","100","15","23","18.618564544809246","15.967951898719498"
"25","10","1","1","4","5","5","100","15","24","18.027756377319946","15.811388300841896"
"25","10","1","1","4","5","5","100","15","25","18.20626634408509","15.537862911657822"
"25","10","1","1","4","5","5","100","15","26","17.11724276862369","15.652475842498529"
"25","10","1","1","4","5","5","100","15","27","17.751009539736962","15.458406682486139"
"25","10","1","1","4","5","5","100","15","28","18.384776310850235","17.72004514666935"
"25","10","1","1","4","5","5","100","15","29","13.841203509523213","17.7622694807171"
"25","10","1","1","4","5","5","100","15","30","17.11724276862369","17.804493814764857"
"25","10","1","1","4","5","5","100","15","31","17.189959635127877","19.06563538249162"
"25","10","1","1","4","5","5","100","15","32","17.11724276862369","18.027756377319946"
"25","10","1","1","4","5","5","100","15","33","16.985281374238568","17.23366351785866"
"25","10","1","1","4","5","5","100","15","34","16.97056274847714","17.69180601295413"
"25","10","1","1","4","5","5","100","15","35","17.044003745317532","17.4772412572931"
"25","10","1","1","4","5","5","100","15","36","17.08800749063506","17.69180601295413"
"25","10","1","1","4","5","5","100","15","37","17.0292851195561","17.4772412572931"
"25","10","1","1","4","5","5","100","15","38","18.027756377319946","17.69180601295413"
"25","10","1","1","4","5","5","100","15","39","17.26267650163207","19.219544457292887"
"25","10","1","1","4","5","5","100","15","40","17.26267650163207","18.384776310850235"
"25","10","1","1","4","5","5","100","15","41","17.363462849102525","18.411932612718005"
"25","10","1","1","4","5","5","100","15","42","18.027756377319946","18.384776310850235"
"25","10","1","1","4","5","5","100","15","43","20.424716620639604","17.4772412572931"
"25","10","1","1","4","5","5","100","15","44","16.1245154965971","17.26267650163207"
"25","10","1","1","4","5","5","100","15","45","15.967951898719498","17.958150098659132"
"25","10","1","1","4","5","5","100","15","46","15.132745950421556","17.88854381999832"
"25","10","1","1","4","5","5","100","15","47","16.77074854886589","18.20626634408509"
"25","10","1","1","4","5","5","100","15","48","17.46424919657298","17.88854381999832"
"25","10","1","1","4","5","5","100","15","49","18.656841218926093","18.027756377319946"
"25","10","1","1","4","5","5","100","15","50","16.278820596099706","17.88854381999832"
