pinch-chance,pinch-time,super-level,step,avg-super-score,avg-normal-score,gap-super-normal,avg-super-score_effect_diff,avg-normal-score_effect_diff
0.9,10,high,13,172.925,122.46781671518511,50.45718328481486,57.825,32.30115004851848
0.9,5,low,17,103.52851093351094,209.6846350709741,-106.15612413746311,16.828510933510934,37.27022065655968
0.9,10,high,3,173.0787091503268,107.02773130725917,66.0509778430676,64.9287091503268,34.97367725320512
0.9,10,high,10,177.7665746753247,111.33433298653885,66.43224168878584,62.86657467532467,33.550549202755086
0.9,5,low,16,103.97999999999999,209.12060417849892,-105.14060417849896,14.88,37.72420778210252
0.9,5,low,20,125.22099567099568,241.79103255051388,-116.57003687951837,11.220995670995672,37.53427579375722
0.9,10,low,0,0,0,0,0,0
0.9,5,low,19,128.35625,239.99995533343056,-111.64370533343063,9.00625,36.932387765863
0.9,10,high,7,172.36526960784315,109.81073310999784,62.55453649784536,67.06526960784313,34.86478716405187
0.9,10,high,14,201.25,132.44913721283692,68.80086278716308,58.15,32.01670478040448
0.9,10,high,14,181.93566844919786,132.0723011413801,49.86336730781781,56.835668449197854,32.9867155557945
0.9,10,high,4,176.08657679738562,106.05548576295479,70.03109103443082,67.93657679738563,34.001431708900746
0.9,5,low,17,125.3536111111111,217.83081018375137,-92.47719907264023,17.25361111111111,37.605584958526116
0.9,10,high,11,174.18708333333333,113.34359786209635,60.84348547123703,59.28708333333333,35.55981407831253
0.9,10,low,1,77.8578684958832,136.20859530987235,-58.350726813989155,54.1578684958832,50.68156828284535
0.9,5,low,18,107.69009823509825,218.38422056510285,-110.69412233000455,14.990098235098236,37.23106741194977
0.9,5,low,20,138.78125,250.0016905411642,-111.22044054116418,11.43125,37.83502387449756
0.9,10,low,0,0,0,0,0,0
0.9,10,high,8,170.7336111111111,108.61556301556301,62.118048095548104,65.4336111111111,33.66961706961707
0.9,10,high,15,209.21999999999997,141.78474724775032,67.43525275224962,56.120000000000005,32.97393643693952
0.9,10,high,15,194.30041666666665,142.30351984910814,51.996896817558564,59.20041666666666,34.118835164423395
0.9,5,low,18,126.71662004662005,225.02234978109587,-98.30572973447588,12.616620046620046,36.50883626758239
0.9,10,high,5,180.88005952380954,105.04948565397484,75.8305738698347,72.73005952380952,32.99543159992077
0.9,10,high,12,179.10153846153847,120.30413211663212,58.79740634490638,54.20153846153846,34.05187986437987
0.9,5,low,19,112.04009823509823,225.98356126370834,-113.9434630286102,14.340098235098235,36.45202973217677
0.9,10,low,2,66.90532212885154,130.48286027175342,-63.577538142901886,43.205322128851535,44.95583324472644
0.9,10,high,9,167.5070512820513,108.82027161291863,58.68677966913265,62.20705128205128,33.87432566697272
0.9,10,low,1,76.77344169246648,124.95088077088849,-48.17743907842207,57.123441692466464,48.99142131142905
0.9,10,high,16,221.2392857142857,149.36810560007157,71.87118011421418,58.13928571428571,32.35909659106254
0.9,10,high,16,204.20713903743314,150.29982770276888,53.9073113346642,59.10713903743315,33.82685472979591
0.9,5,low,19,131.855,234.72618470373894,-102.87118470373898,13.755,37.293752271306445
0.9,10,high,13,192.45000000000002,129.75549035943772,62.6945096405623,57.55,35.034769638716995
0.9,5,low,20,117.69307442557445,236.90334138604268,-119.21026696046823,14.993074425574429,38.272710755411985
0.9,10,low,0,0,0,0,0,0
0.9,10,high,10,172.54863437001592,110.9640887104896,61.5845456595263,67.24863437001595,36.0181427645437
0.9,10,low,3,65.80291666666668,124.69724315459612,-58.89432648792942,42.10291666666667,39.17021612756906
0.9,10,high,6,178.4681295149639,105.0005149337193,73.46761458124455,70.31812951496389,32.9464608796652
0.9,10,low,2,78.61262426900585,119.6947612604733,-41.082136991467465,58.96262426900584,43.7353018010139
0.9,10,high,17,230.26666666666665,159.60373042675673,70.66293623990995,57.166666666666664,33.49562231864864
0.9,10,high,17,214.74666666666667,157.056623962545,57.69004270412171,59.64666666666667,32.385452791373844
0.9,5,low,20,142.42416666666668,244.76023924820367,-102.33607258153697,16.324166666666667,37.50798699595137
0.9,10,low,0,0,0,0,0,0
0.9,10,high,14,200.7072727272727,139.42716882929733,61.28010389797544,55.80727272727273,35.4271688292973
0.9,10,low,1,76.98862722245076,122.38086738144793,-45.392240158997126,53.88862722245076,49.2051917057722
0.9,10,high,7,181.25972222222225,105.87604034051398,75.38368188170823,73.10972222222222,33.82198628645996
0.9,10,high,11,168.92614630467574,108.62975918753781,60.29638711713791,63.626146304675714,33.683813241591885
0.9,10,low,3,41.72020467836257,113.89801677104309,-72.17781209268057,22.070204678362575,37.938557311583615
0.9,10,low,4,61.88859943977591,123.35430857408406,-61.465709134308234,38.18859943977591,37.82728154705709
0.9,10,high,18,226.91095959595958,166.81114754520326,60.0998120507563,61.810959595959595,33.40123763529338
0.9,10,high,18,238.76,169.27249834026145,69.48750165973843,55.65999999999999,33.704930772693935
0.9,10,low,1,77.09718527086947,130.2914378423279,-53.19425257145842,51.59718527086949,49.00765405854416
0.9,10,low,2,55.11550505050504,116.79120838633219,-61.67570333582717,32.01550505050505,43.61553271065656
0.9,10,high,15,212.8833333333333,147.95449659126132,64.92883674207195,57.983333333333334,35.12566776243247
0.9,10,high,12,173.2838888888889,117.28939247615715,55.994496412731706,57.9838888888889,34.50560869237339
0.9,10,low,4,53.474924242424244,113.56260611608909,-60.08768187366484,33.824924242424245,37.60314665662964
0.9,10,high,8,176.10926470588234,105.75991958577094,70.34934512011135,67.95926470588236,33.70586553171693
0.9,10,high,19,233.705,175.7548392865343,57.95016071346575,58.605,32.52510955680461
0.9,10,low,5,63.15582633053221,122.85194923728206,-59.69612290674981,39.45582633053222,37.32492221025502
0.9,10,high,19,250.45,179.4524473208684,70.99755267913162,58.35,33.434429302850354
0.9,10,low,3,58.90072829131653,112.03646746440866,-53.13573917309213,35.80072829131653,38.86079178873296
0.9,10,low,2,75.71808270676692,123.91492409696748,-48.196841390200575,50.218082706766914,42.63114031318364
0.9,10,high,16,217.54005494505495,155.48862756029942,62.051427384755584,52.640054945054956,34.37151044318226
0.9,10,high,13,187.12333333333333,125.6567164602381,61.466616873095205,61.82333333333334,33.86392366744535
0.9,10,low,5,63.825,113.22405020566782,-49.399050205667834,44.175,37.2645907462084
0.9,10,high,20,239.687268907563,186.13646148313325,53.55080742442979,54.58726890756302,34.7085335552054
0.9,10,low,0,0,0,0,0,0
0.9,10,low,6,59.784404761904774,122.61675495707998,-62.83235019517523,36.08440476190476,37.08972793005301
0.9,10,high,9,177.01166666666668,104.66191623471033,72.34975043195634,68.86166666666666,32.607862180656305
0.9,10,high,20,261.6716666666667,188.31830142956306,73.35336523710365,58.57166666666666,33.831814943076544
0.9,15,high,0,0,0,0,0,0
0.9,10,low,4,64.85393090569562,110.649837853553,-45.795906947857375,41.75393090569561,37.47416217787735
0.9,10,low,3,56.7857616892911,118.82003612189374,-62.03427443260262,31.2857616892911,37.53625233810992
0.9,10,high,17,227.1342857142857,163.98770650388298,63.14657921040279,52.23428571428572,34.312030828207305
0.9,10,high,14,194.77235294117648,133.4751202511264,61.29723269005004,59.472352941176474,33.57421935022553
0.9,10,low,1,70.28143037518036,127.75342178968339,-57.47199141450304,54.981430375180366,48.253421789683394
0.9,10,low,7,59.777481684981694,124.11250311327711,-64.3350214282954,36.07748168498169,38.5854760862501
0.9,10,low,6,50.9902380952381,112.1390770462752,-61.14883895103705,31.340238095238096,36.17961758681573
0.9,15,high,1,171.69982905982909,118.34212016862948,53.35770889119961,53.34982905982906,49.801579628088916
0.9,10,high,10,175.05166666666668,103.25903890129895,71.79262776536775,66.90166666666667,31.2049848472449
0.9,10,low,5,58.76077380952381,111.4904648968503,-52.729691087326486,35.6607738095238,38.31478922117467
0.9,10,low,4,64.99346445221445,117.30101708576944,-52.30755263355496,39.493464452214454,36.017233301985605
0.9,10,high,18,237.80004385964912,172.79841654841653,65.00162731123251,52.900043859649124,34.744362494362505
0.9,10,high,15,203.93636363636364,141.42508270201768,62.51128093434596,58.63636363636364,32.60526288219787
0.9,10,low,2,64.06529761904763,120.04935521185519,-55.98405759280756,48.76529761904762,40.549355211855215
0.9,10,low,7,52.92194444444444,111.94585243335246,-59.023907988907986,33.27194444444444,35.98639297389296
0.9,10,low,8,42.03055555555555,123.86938414035936,-81.8388285848038,18.330555555555556,38.342357113332355
0.9,10,high,11,176.36941526610642,104.41667282479978,71.95274244130668,68.21941526610644,32.362618770745705
0.9,15,high,2,190.425,108.4201179359848,82.00488206401519,72.075,39.87957739544426
0.9,10,low,6,80.70750000000001,109.79532621305069,-29.087826213050676,57.6075,36.619650537374994
0.9,10,low,5,66.42039377289379,116.89857206180737,-50.47817828891357,40.920393772893775,35.614788278023575
0.9,10,high,19,251.78124183006534,180.43185415221024,71.34938767785525,56.881241830065356,33.909331629687664
0.9,10,high,16,213.51692307692306,151.74255580211465,61.77436727480841,58.21692307692307,33.55336661292543
0.9,10,low,9,44.37988095238095,121.39479945958274,-77.0149185072018,20.67988095238095,35.86777243255572
0.9,10,low,8,56.95333333333333,112.09717036040564,-55.143837027072294,37.30333333333333,36.1377109009462
0.9,10,low,3,48.88230158730158,119.74952862526396,-70.86722703796237,33.582301587301586,40.24952862526392
0.9,15,high,3,188.75333333333333,104.36857504744503,84.3847582858883,70.40333333333334,35.82803450690446
0.9,10,high,12,180.51,113.07701387356957,67.4329861264304,62.35999999999999,33.00494180149753
0.9,10,low,7,66.65759018759019,110.83405303803912,-44.17646285044893,43.557590187590186,37.65837736236344
0.9,10,low,6,70.48928030303031,117.72697033025982,-47.237690027229505,44.9892803030303,36.443186546476
0.9,10,high,20,259.6445454545455,190.25227026759538,69.39227518695017,54.74454545454546,35.081099096424175
0.9,15,high,0,0,0,0,0,0
0.9,10,high,17,221.23263888888886,160.17607072386483,61.05656816502403,55.93263888888889,33.15805270584682
0.9,10,low,4,51.56690476190475,116.61235986820354,-65.04545510629879,36.26690476190476,37.11235986820351
0.9,10,low,10,59.911249999999995,122.41851326340492,-62.50726326340492,36.21124999999999,36.89148623637788
0.9,15,high,4,189.97750000000002,102.87963906779696,87.0978609322031,71.6275,34.33909852725644
0.9,10,low,9,49.58888888888889,113.70416353752263,-64.11527464863374,29.938888888888886,37.744704078063215
0.9,10,high,13,188.95333333333332,120.91585103349809,68.03748229983518,60.80333333333334,32.555490673137726
0.9,10,low,8,50.82541666666667,111.10792762263351,-60.28251095596684,27.72541666666667,37.93225194695783
0.9,10,low,7,72.9859022556391,116.97913124228913,-43.993228986650024,47.4859022556391,35.69534745850536
0.9,15,high,1,166.30065476190478,129.08290472632578,37.21775003557897,54.85065476190475,49.05587769929876
0.9,10,high,18,231.99500000000003,169.2535043900756,62.74149560992444,56.69499999999999,33.76701790358911
0.9,10,low,5,69.10523976023975,116.61218585955427,-47.50694609931452,53.80523976023976,37.11218585955429
0.9,10,low,11,64.51402777777778,121.48187982553306,-56.96785204775529,40.814027777777774,35.95485279850606
0.9,15,high,5,187.27838235294115,102.6469335090852,84.63144884385595,68.92838235294117,34.10639296854466
0.9,10,low,10,49.84379551820728,111.94023148566488,-62.09643596745767,30.19379551820728,35.98077202620547
0.9,10,low,9,65.18378787878787,110.88498881293,-45.70120093414215,42.08378787878788,37.70931313725431
0.9,10,high,14,199.38666666666666,129.66300373726847,69.72366292939824,61.236666666666665,32.834174908439614
0.9,10,low,8,65.60647653000595,115.73555887820592,-50.1290823482,40.10647653000594,34.45177509442215
0.9,15,high,2,177.33857466063347,121.52330426486773,55.81527039576578,65.8885746606335,41.49627723784069
0.9,10,high,19,240.37000000000003,176.73610109848497,63.63389890151507,55.06999999999999,32.69105605343996
0.9,10,low,6,42.692658730158726,115.71882921461098,-73.02617048445224,27.39265873015873,36.21882921461095
0.9,10,low,12,49.0069764957265,131.85812871010245,-82.8511522143759,17.306976495726495,37.682453034426715
0.9,15,high,6,190.0365789473684,102.04777721027723,87.9888017370912,71.68657894736843,33.50723666973667
0.9,10,low,10,58.82611111111112,109.4809858611717,-50.6548747500605,35.72611111111111,36.305310185495934
0.9,10,high,15,206.17000000000002,139.5998061101002,66.57019388989977,58.019999999999996,33.671878182172314
0.9,10,low,11,68.59625,112.59531851234637,-43.9990685123464,48.94625,36.63585905288691
0.9,10,low,9,70.72182692307692,116.34079767841374,-45.618970755336875,45.221826923076925,35.057013894629996
0.9,15,high,3,177.43765151515152,115.80891437656148,61.62873713859007,65.98765151515151,35.781887349534415
0.9,10,high,20,251.58545454545455,185.83895231677744,65.74650222867723,56.28545454545455,32.78489826272334
0.9,15,high,0,0,0,0,0,0
0.9,10,low,7,50.649627790510145,114.84279886474157,-64.19317107423143,35.34962779051015,35.34279886474159
0.9,10,low,13,51.712777777777774,140.21109815188757,-88.49832037410982,14.012777777777776,37.47686391765341
0.9,15,high,7,189.47055555555556,102.06349482378893,87.40706073176662,71.12055555555555,33.52295428324841
0.9,10,high,16,216.16625,146.61438532487296,69.55186467512706,58.01625,32.037808748296364
0.9,10,low,12,41.69916666666667,121.40322362296054,-79.70405695629384,15.049166666666668,36.88520560494245
0.9,10,low,11,55.03323051948051,110.3169255630556,-55.28369504357508,31.93323051948052,37.14124988737991
0.9,15,high,4,174.99215815273476,113.91042115252642,61.08173700020838,63.542158152734785,33.883394125499386
0.9,10,low,10,61.243333333333325,116.96055149720011,-55.71721816386679,35.74333333333334,35.676767713416325
0.9,15,high,1,159.22642857142858,120.3069519371764,38.91947663425215,54.526428571428575,49.820465450689895
0.9,10,low,8,53.93746240601504,115.21537152589785,-61.27790911988284,38.63746240601505,35.71537152589783
0.9,10,low,14,59.25170177045178,147.6776575677891,-88.42595579733734,13.551701770451771,36.38486477499636
0.9,15,high,8,190.2525571895425,101.48392858907566,88.76862860046688,71.90255718954249,32.94338804853512
0.9,10,low,13,46.019444444444446,130.35236618448693,-84.33292174004248,15.369444444444444,37.455969788090535
0.9,10,high,17,227.61666666666665,155.70239465827706,71.91427200838964,59.46666666666666,33.2879802438626
0.9,10,low,12,47.22019480519481,118.65680304430306,-71.43660823910821,16.120194805194807,37.19283908033908
0.9,10,low,11,59.5975396825397,117.07812794503972,-57.4805882625,34.09753968253969,35.79434416125592
0.9,15,high,5,172.7359722222222,115.10407993790345,57.631892284318724,61.285972222222235,35.077052910876446
0.9,15,high,2,173.00958333333332,109.8839771692713,63.125606164062106,68.30958333333334,39.397490682784806
0.9,10,low,9,42.839656862745095,115.91847692834537,-73.07882006560033,27.539656862745097,36.41847692834534
0.9,10,low,15,66.77508838383838,157.80466096290394,-91.02957257906556,13.075088383838386,37.23258889083193
0.9,10,low,14,48.10194444444444,138.97418487050845,-90.87224042606404,12.451944444444445,37.51922991555344
0.9,15,high,9,188.75860294117646,102.42650962650963,86.3320933146668,70.40860294117647,33.88596908596909
0.9,10,high,18,236.70999999999998,164.2961148038547,72.41388519614526,58.56000000000002,32.78260129034122
0.9,10,low,13,52.73,127.72859895754628,-74.9985989575463,13.63,37.61598634493374
0.9,10,low,12,57.690956558061814,126.77416656685232,-69.08321000879049,25.19095655806182,37.112004404690154
0.9,15,high,6,185.77538461538464,113.64566151485658,72.12972310052807,74.32538461538462,33.61863448782954
0.9,15,high,3,171.96277777777777,106.22292885675242,65.73984892102541,67.26277777777777,35.736442370265905
0.9,10,low,16,78.19902777777779,165.8512264346243,-87.6521986568464,17.499027777777776,36.630505713903545
0.9,10,low,10,55.05842948717949,116.21360366337149,-61.155174176192,39.75842948717949,36.71360366337146
0.9,10,low,15,51.95833333333333,147.36215361706846,-95.4038202837351,8.308333333333334,36.98827974319461
0.9,10,low,14,56.80151515151515,136.47274026383937,-79.67122511232425,12.701515151515153,37.801569092668146
0.9,15,high,10,187.50666666666666,101.38580073285958,86.12086593380708,69.15666666666667,32.845260192319024
0.9,10,high,19,251.06333333333336,171.88188024770838,79.1814530856249,62.91333333333334,32.260258626086795
0.9,15,high,7,181.74924019607843,113.13195571357338,68.61728448250506,70.29924019607844,33.10492868654634
0.9,10,low,13,61.975067481538076,135.4936369396509,-73.51856945811286,23.47506748153807,37.00264594865986
0.9,15,high,4,169.4850641025641,105.7767639280797,63.70830017448439,64.78506410256412,35.29027744159322
0.9,10,low,11,58.142094155844156,116.1675774031037,-58.025483247259565,42.84209415584415,36.667577403103714
0.9,10,low,17,82.12902777777778,178.51915774942088,-96.39012997164316,14.42902777777778,38.84798657824972
0.9,10,low,16,58.919444444444444,157.53266118339656,-98.61321673895193,11.269444444444442,38.32995848069377
0.9,15,high,11,188.06754901960784,100.8428812922234,87.22466772738441,69.71754901960784,32.30234075168285
0.9,10,low,15,66.77583333333334,144.8966493694048,-78.12081603607146,10.675833333333333,37.12637909913451
0.9,15,high,8,175.89911764705886,112.8781492834125,63.02096836364642,64.44911764705883,32.851122256385416
0.9,10,high,20,255.16444444444446,180.6883221759769,74.47612226846749,57.01444444444445,32.32796181561662
0.9,15,high,0,0,0,0,0,0
0.9,10,low,14,70.84503663003663,144.28832964761753,-73.44329301758096,23.345036630036635,36.87841973770768
0.9,10,low,12,41.91469696969697,123.40451210176448,-81.48981513206749,19.614696969696972,35.886494083746385
0.9,10,low,18,86.67291666666668,185.4123346987512,-98.7394180320845,13.972916666666666,37.36278514920155
0.9,15,high,5,172.06168650793649,104.60767146227677,67.4540150456598,67.36168650793653,34.12118497579022
0.9,10,low,17,78.44833333333334,165.99312901023433,-87.54479567690096,11.798333333333334,37.87150738861265
0.9,10,low,16,73.1594017094017,154.9804177342877,-81.82101602488599,10.059401709401708,37.93086818473816
0.9,15,high,12,189.93326754385964,100.8424151700467,89.09085237381288,71.58326754385965,32.30187462950621
0.9,15,high,1,175.08653846153842,113.4334831934677,61.65305526807067,58.83653846153847,48.257807517792045
0.9,15,high,9,171.4888888888889,112.33379727129727,59.15509161759162,60.03888888888889,32.30677024427026
0.9,10,low,15,77.90786630036631,152.0016194766194,-74.09375317625312,21.407866300366305,36.033151008151016
0.9,10,low,19,102.78152777777777,194.4980618369163,-91.7165340591385,16.081527777777776,37.1692330080875
0.9,10,low,13,49.59386752136752,134.9303662982069,-85.33649877683936,18.293867521367524,38.22315909099964
0.9,15,high,6,171.83833333333334,104.98139055762896,66.85694277570443,67.13833333333334,34.49490407114246
0.9,10,low,18,88.21579365079364,173.5664710655422,-85.35067741474856,12.565793650793651,37.156561155632346
0.9,15,high,13,187.23023864809082,99.49232412506404,87.73791452302679,68.88023864809082,30.95178358452353
0.9,15,high,2,186.05208333333334,105.02093694694314,81.0311463863902,69.80208333333333,39.845261271267475
0.9,10,low,17,79.79333333333334,162.53944921886097,-82.74611588552763,9.693333333333335,37.02143120084296
0.9,15,high,10,181.46335434173668,113.2482958265853,68.21505851515141,70.01335434173669,33.22126879955828
0.9,10,low,16,85.48798701298702,162.16061915562685,-76.6726321426398,22.987987012987013,36.642601137608885
0.9,15,high,7,170.4819607843137,103.08679636868493,67.39516441562883,65.78196078431372,32.60030988219843
0.9,10,low,20,103.28819444444443,202.37714246982821,-99.08894802538381,11.588194444444445,36.21948481217057
0.9,15,high,0,0,0,0,0,0
0.9,10,low,14,52.42063492063492,142.5998945006685,-90.1792595800336,15.120634920634922,36.79358819436219
0.9,15,high,14,188.75401960784313,100.89887079565871,87.85514881218442,70.40401960784314,32.35833025511819
0.9,15,high,3,183.56791666666666,100.09344761709313,83.47446904957353,67.31791666666666,34.91777194141746
0.9,15,high,11,172.36852124183005,112.46437325055744,59.90414799127254,60.91852124183006,32.43734622353043
0.9,10,low,17,97.27007936507935,169.3633125359906,-72.09323317091123,23.77007936507937,35.01646568914372
0.9,10,low,18,86.02969696969697,172.31320221057058,-86.28350524087367,8.92969696969697,37.96635536372379
0.9,10,low,19,93.61083333333333,183.48235157677883,-89.87151824344558,12.960833333333335,37.612982207409445
0.9,10,low,15,60.84154970760234,151.41995129201013,-90.57840158440779,15.541549707602337,36.964996337055155
0.9,15,high,8,172.32097222222222,103.26882962935599,69.05214259286628,67.62097222222222,32.78234314286945
0.9,15,high,1,162.54611806665986,120.22079553151538,42.32532253514454,54.09611806665987,48.599173909893736
0.9,15,high,15,188.8357456140351,101.15557500979325,87.68017060424181,70.4857456140351,32.61503446925274
0.9,15,high,12,176.62305555555557,112.31649370333581,64.30656185221976,65.17305555555555,32.28946667630878
0.9,10,low,18,108.1545238095238,179.79326293745797,-71.63873912793417,21.654523809523813,36.527497171692225
0.9,15,high,4,182.19348856209152,99.35611186702522,82.83737669506635,65.9434885620915,34.1804361913495
0.9,10,low,20,100.42833333333333,192.46346103714524,-92.03512770381194,12.778333333333334,38.2157132893975
0.9,15,low,0,0,0,0,0,0
0.9,10,low,19,93.15745614035089,180.07525683783427,-86.91780069748339,12.05745614035088,37.44012170269911
0.9,15,high,2,180.25733031674207,110.87888666127829,69.37844365546378,71.80733031674208,39.25726503965669
0.9,10,low,16,69.30815789473685,159.72154269654266,-90.4133848018058,14.008157894736843,36.25757873257872
0.9,15,high,9,173.74206140350879,103.74202886768676,70.000032535822,69.04206140350877,33.25554238120028
0.9,15,low,1,74.68901310763539,129.17309681620824,-54.484083708572854,53.23901310763539,48.78120492431637
0.9,10,low,20,98.79499999999999,188.99992436242434,-90.2049243624244,11.695,38.07650093900094
0.9,15,low,0,0,0,0,0,0
0.9,10,low,19,112.08050420168067,187.4953935713998,-75.41488936971905,20.580504201680675,35.67106924707545
0.9,15,high,16,189.56926470588235,99.84097709465354,89.72828761122875,71.21926470588235,31.30043655411303
0.9,15,high,13,181.23958333333331,113.06542505818825,68.17415827514509,69.78958333333333,33.03839803116119
0.9,15,high,5,183.30382352941177,99.91815959579125,83.3856639336206,67.05382352941176,34.74248392011549
0.9,10,low,17,73.55111111111111,168.8800155155418,-95.32890440443074,11.25111111111111,37.307943443469746
0.9,15,high,3,182.16041666666666,106.53100117376437,75.62941549290233,73.71041666666666,34.90937955214272
0.9,15,high,10,171.63083333333333,102.9280793853162,68.7027539480171,66.93083333333334,32.44159289882975
0.9,15,low,2,56.875128205128206,122.91843824525716,-66.04331004012892,35.4251282051282,42.52654635336524
0.9,15,high,17,192.64624999999998,108.18404382680694,84.46220617319304,64.29625000000001,31.895755538518706
0.9,15,low,1,75.51888111888113,124.98396344572816,-49.46508232684704,49.86888111888112,49.63261209437682
0.9,10,low,20,120.13023809523811,197.09226471726467,-76.9620266220265,22.6302380952381,35.35803048303049
0.9,15,low,0,0,0,0,0,0
0.9,15,high,6,179.01791666666668,98.11379703709427,80.9041196295724,62.76791666666668,32.938121361418574
0.9,15,high,14,178.85458333333332,112.0890691134499,66.76551421988341,67.40458333333333,32.0620420864229
0.9,10,low,18,81.67217171717171,177.49451881553273,-95.82234709836099,12.372171717171717,36.823347644361576
0.9,15,high,4,182.69901960784313,104.69488051144403,78.00413909639913,74.24901960784314,33.073258889822355
0.9,15,high,11,169.54783410732716,103.71261652070478,65.83521758662245,64.84783410732715,33.22613003421827
0.9,15,low,3,52.0388141025641,117.6500466190095,-65.61123251644537,30.5888141025641,37.25815472711756
0.9,15,high,18,201.66222222222225,116.4209834532977,85.24123876892453,63.312222222222225,31.48404651636076
0.9,15,low,1,77.26982489732491,132.04366211622406,-54.773837218899146,54.76982489732491,48.94906752162944
0.9,15,low,2,78.60970085470085,116.68633624945541,-38.07663539475459,52.95970085470085,41.33498489810411
0.9,15,high,7,180.65968137254904,98.05659405585881,82.60308731669026,64.40968137254902,32.880918380183076
0.9,10,low,19,90.89277777777777,186.5238859937775,-95.63110821599993,15.592777777777778,36.75361572350736
0.9,15,high,15,181.95558006535947,113.14367418748225,68.81190587787724,70.50558006535948,33.116647160455216
0.9,15,high,5,182.67194444444445,104.13511317721844,78.536831267226,74.22194444444446,32.513491555596815
0.9,15,high,12,169.4115931372549,104.52222464292903,64.88936849432594,64.71159313725491,34.035738156442484
0.9,15,low,4,48.54827380952381,116.85313720410468,-68.30486339458088,27.09827380952381,36.46124531221281
0.9,15,low,2,57.203591800356506,126.1228289611803,-68.91923716082383,34.703591800356506,43.028234366585764
0.9,15,low,3,58.70152777777778,115.44291744818064,-56.74138967040279,33.05152777777778,40.09156609682925
0.9,15,high,19,210.91444444444446,127.18144969584598,83.7329947485985,62.56444444444445,32.60487311926941
0.9,10,low,20,91.91111111111113,196.43603479698683,-104.52492368587565,11.61111111111111,36.755854616806616
0.9,15,low,0,0,0,0,0,0
0.9,15,high,8,182.46075980392158,98.36428520252049,84.09647460140111,66.21075980392156,33.18860952684482
0.9,15,high,16,180.22250000000003,112.31913621426008,67.90336378574,68.77250000000001,32.29210918723302
0.9,15,high,6,183.67257352941178,104.74290427301263,78.92966925639914,75.22257352941175,33.121282651391
0.9,15,high,13,168.87617647058823,102.86884789055844,66.00732858002984,64.17617647058825,32.382361404071915
0.9,15,low,5,46.97559523809524,117.05607875886516,-70.08048352076993,25.52559523809524,36.664186866973246
0.9,15,low,4,64.92038461538462,113.10446827505652,-48.18408365967197,39.270384615384614,37.75311692370516
0.9,15,low,3,60.05666666666666,121.05496845767745,-60.99830179101079,37.556666666666665,37.96037386308285
0.9,15,high,20,217.37000000000003,135.5444838367439,81.82551616325614,59.02000000000002,32.13907843133848
0.9,15,low,0,0,0,0,0,0
0.9,15,low,1,79.73095862470862,126.70951977047177,-46.97856114576315,54.38095862470861,49.89870895966097
0.9,15,high,9,188.2530555555556,97.7194517523465,90.53360380320908,72.00305555555556,32.543776076670824
0.9,15,high,17,180.66214285714287,120.11162476967431,60.550518087468575,59.212142857142865,31.976489634539167
0.9,15,high,7,183.38140866873064,105.32432025160351,78.05708841712713,74.93140866873065,33.702698629981924
0.9,15,low,6,53.116057692307685,117.3587276257555,-64.24266993344779,31.666057692307692,36.96683573386359
0.9,15,high,14,169.97199346405228,103.66003356134935,66.31195990270292,65.27199346405229,33.173547074862874
0.9,15,low,5,70.82545454545455,113.41204608321482,-42.58659153776027,45.17545454545454,38.06069473186347
0.9,15,low,4,65.25025793650794,120.81964955850407,-55.56939162199616,42.750257936507936,37.72505496390944
0.9,15,low,1,72.45326345223404,128.68965908768538,-56.236395635451316,54.303263452234035,49.37884827687457
0.9,15,low,2,62.678364968364974,121.60375512542694,-58.925390157062026,37.328364968364966,44.79294431461615
0.9,15,high,18,189.56238095238098,129.14623387711623,60.41614707526469,58.11238095238095,32.72281045369281
0.9,15,high,8,185.33993421052634,104.33135452852945,81.00857968199688,76.88993421052632,32.70973290690783
0.9,15,high,10,186.4654901960784,97.83709053229175,88.62839966378662,70.21549019607843,32.6614148566161
0.9,15,low,7,60.29775793650795,117.00541500320918,-56.7076570667012,38.84775793650793,36.61352311131721
0.9,15,high,15,167.76536764705884,102.84333526713559,64.92203237992327,63.065367647058814,32.356848780649095
0.9,15,low,6,65.63133626177742,112.98681464207779,-47.35547838030037,39.981336261777436,37.635463290726456
0.9,15,low,5,75.65190476190476,120.078385856985,-44.42648109508018,53.15190476190477,36.98379126239034
0.9,15,low,2,63.49962007290954,122.19039200099566,-58.69077192808616,45.349620072909545,42.87958119018492
0.9,15,low,3,53.62970588235295,117.27316685184331,-63.64346096949036,28.279705882352943,40.46235604103251
0.9,15,high,11,183.90083333333334,98.55586996573842,85.34496336759494,67.65083333333334,33.38019429006271
0.9,15,high,19,198.82142857142856,136.52267218517215,62.29875638625637,57.37142857142858,31.720870383370382
0.9,15,high,9,181.705,104.36881493065708,77.33618506934296,73.25500000000001,32.74719330903541
0.9,15,high,16,169.5330637254902,103.20752599699968,66.32553772849046,64.8330637254902,32.721039510513194
0.9,15,low,8,58.35794191919192,116.850704606587,-58.49276268739501,36.90794191919192,36.458812714695064
0.9,15,low,7,64.20723622782447,112.31271397842603,-48.10547775060155,38.55723622782447,36.96136262707471
0.9,15,low,6,64.18095238095239,121.84778595765442,-57.666833576702004,41.680952380952384,38.75319136305977
0.9,15,low,3,69.61860722610723,118.64592899043365,-49.027321764326445,51.468607226107224,39.33511817962282
